기획년도,주차,카테고리,라인,시즌이월,시즌,복종,소품종,성별,총입고수량,판매수량,판매액,평균택가,평균원가,총입고원가,총입고택가,매출원가계,판매택가계,주차별_평균_실판매가,월,월별_평균_실판매가,시즌별_평균_실판매가,실판매가,할인율,누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율,ROI
2024,2024-09-29,겨울_팬츠_팬츠(일반)_ZE,ZE,01_시즌,겨울,팬츠,팬츠(일반),1:남성,24053,86,2869404,99000,10449,251329797,2381247000,898614,8514000,33365.0,9,41242.0,33860.0,33365.0,66.0,254,9577215,2654046,25146000,1.06,0.02
2024,2024-09-29,겨울_팬츠_팬츠(일반)_ZF,ZF,01_시즌,겨울,팬츠,팬츠(일반),2:여성,379,2,158400,99000,20164,7642156,37521000,40328,198000,79200.0,9,79200.0,65269.0,79200.0,20.0,2,158400,40328,198000,0.53,0.01
2024,2024-09-29,겨울_팬츠_팬츠(일반)_ZG,ZG,01_시즌,겨울,팬츠,팬츠(일반),1:남성,1000,12,1199700,129000,17020,17020000,129000000,204240,1548000,99975.0,9,99975.0,73736.0,99975.0,22.0,12,1199700,204240,1548000,1.2,0.05
2024,2024-09-29,봄_니트 셔츠_라운드_ZB,ZB,02_이월,봄,니트 셔츠,라운드,1:남성,8906,173,5077000,89000,6766,60257996,792634000,1170518,15397000,29310.0,9,24646.0,28390.0,29347.0,67.0,7333,233764695,49615078,652637000,82.34,2.7
2024,2024-09-29,봄_니트 셔츠_라운드_ZD,ZD,02_이월,봄,니트 셔츠,라운드,1:남성,2383,0,0,79000,6653,15854099,188257000,0,0,,9,,,,,51,1338750,339303,4029000,2.14,0.06
2024,2024-09-29,봄_니트 셔츠_라운드_ZE,ZE,02_이월,봄,니트 셔츠,라운드,1:남성,4109,1,15300,79000,6950,28557550,324611000,6950,79000,15300.0,9,17169.0,18055.0,15300.0,81.0,4028,69949363,27994600,318212000,98.03,1.25
2024,2024-09-29,봄_수트_블레이져(수트)_ZB,ZB,02_이월,봄,수트,블레이져(수트),1:남성,8944,22,2640000,279000,48551,434240144,2495376000,1068122,6138000,120000.0,9,107681.0,121244.0,120000.0,57.0,8363,1192597673,406032013,2333277000,93.5,1.56
2024,2024-09-29,봄_수트_블레이져(수트)_ZC,ZC,02_이월,봄,수트,블레이져(수트),1:남성,2493,4,469000,279000,53467,133293231,695547000,213868,1116000,117250.0,9,98081.0,118630.0,117250.0,58.0,2186,360783120,116878862,609894000,87.69,1.58
2024,2024-09-29,봄_수트_수트팬츠_ZB,ZB,02_이월,봄,수트,수트팬츠,1:남성,10722,20,1580000,149000,24414,261761547,1597578000,488270,2980000,79000.0,9,63428.0,64590.0,79000.0,47.0,9213,694955682,224921575,1372737000,85.93,1.55
2024,2024-09-29,봄_수트_수트팬츠_ZC,ZC,02_이월,봄,수트,수트팬츠,1:남성,2990,5,366000,149000,25777,77073230,445510000,128885,745000,73200.0,9,50513.0,65724.0,73200.0,51.0,2289,202300950,59003553,341061000,76.56,1.62
2024,2024-09-29,봄_스웨터_T-에리_ZB,ZB,02_이월,봄,스웨터,T-에리,1:남성,7041,95,2755000,99000,14953,105284073,697059000,1420535,9405000,29000.0,9,29000.0,34091.0,29000.0,71.0,3451,123166851,51602803,341649000,49.01,0.57
2024,2024-09-29,봄_스웨터_T-에리_ZD,ZD,02_이월,봄,스웨터,T-에리,1:남성,2400,0,0,99000,14708,35299200,237600000,0,0,,9,,,,,64,1919040,941312,6336000,2.67,0.02
2024,2024-09-29,봄_스웨터_T-에리_ZE,ZE,02_이월,봄,스웨터,T-에리,1:남성,4563,2,51291,99000,14353,65492739,451737000,28706,198000,25646.0,9,27440.0,26112.0,25646.0,74.0,4324,131971517,62096116,428076000,94.76,0.88
2024,2024-09-29,봄_스웨터_라운드_ZA,ZA,02_이월,봄,스웨터,라운드,1:남성,2726,8,232000,99000,15694,42781844,269874000,125552,792000,29000.0,9,29000.0,33280.0,29000.0,71.0,2221,94126520,34856374,219879000,81.47,1.19
2024,2024-09-29,봄_스웨터_라운드_ZB,ZB,02_이월,봄,스웨터,라운드,1:남성,12713,140,4060000,99000,16066,204247058,1258587000,2249240,13860000,29000.0,9,29000.0,32106.0,29000.0,71.0,8907,343442192,143099862,881793000,70.06,0.83
2024,2024-09-29,봄_스웨터_라운드_ZE,ZE,02_이월,봄,스웨터,라운드,1:남성,5047,14,291790,99000,12937,65293039,499653000,181118,1386000,20842.0,9,23804.0,22128.0,20842.0,79.0,4742,119053730,61347254,469458000,93.96,0.72
2024,2024-09-29,봄_스웨터_오픈형(CARDIGAN)_ZB,ZB,02_이월,봄,스웨터,오픈형(CARDIGAN),1:남성,6105,56,2184000,159000,18786,114691582,970695000,1052044,8904000,39000.0,9,38394.0,48147.0,39000.0,75.0,5490,216194346,103137882,872910000,89.93,0.81
2024,2024-09-29,봄_스웨터_오픈형(CARDIGAN)_ZE,ZE,02_이월,봄,스웨터,오픈형(CARDIGAN),1:남성,3848,0,0,159000,15465,59509320,611832000,0,0,,9,,3091.0,3091.0,98.0,3573,118454503,55256445,568107000,92.85,0.88
2024,2024-09-29,봄_자켓_싱글재킷_ZB,ZB,02_이월,봄,자켓,싱글재킷,1:남성,2722,-26,-2634000,299000,29549,80432378,813878000,-768274,-7774000,101308.0,9,94401.0,90080.0,101308.0,66.0,1894,182213728,55965806,566306000,69.58,1.36
2024,2024-09-29,봄_코트_싱글코트_ZB,ZB,02_이월,봄,코트,싱글코트,1:남성,3151,5,584000,299000,42749,134702099,942149000,213745,1495000,116800.0,9,107230.0,102252.0,116800.0,61.0,2952,253559035,126195048,882648000,93.68,0.77
2024,2024-09-29,봄_팬츠_팬츠(일반)_ZB,ZB,02_이월,봄,팬츠,팬츠(일반),1:남성,19074,270,6537800,99000,10500,200286537,1888326000,2835135,26730000,23703.0,9,27921.0,33531.0,24214.0,76.0,17077,651427340,179317036,1690623000,89.53,2.06
2024,2024-09-29,봄_팬츠_팬츠(일반)_ZE,ZE,02_이월,봄,팬츠,팬츠(일반),1:남성,8020,36,590821,99000,9709,77866180,793980000,349524,3564000,16412.0,9,18477.0,23503.0,16412.0,83.0,6837,184277511,66380433,676863000,85.25,1.3
2024,2024-09-29,사계절_데님_데님자켓_ZB,ZB,01_시즌,사계절,데님,데님자켓,1:남성,6931,87,7390700,155667,18886,130901176,1078925667,1643111,13543000,84694.0,9,79412.0,83945.0,84951.0,45.0,3698,297825948,73640725,657835333,53.35,1.51
2024,2024-09-29,사계절_데님_데님자켓_ZE,ZE,01_시즌,사계절,데님,데님자켓,1:남성,5220,99,4095834,109000,16824,87821280,568980000,1665576,10791000,42068.0,9,50136.0,41628.0,41372.0,62.0,2506,117971916,44546886,273154000,48.01,0.71
2024,2024-09-29,사계절_데님_데님팬츠_ZB,ZB,01_시즌,사계절,데님,데님팬츠,1:남성,16214,260,10046761,99000,15786,255959609,1605186000,4104447,25740000,53089.0,9,58071.0,49757.0,38641.0,61.0,9533,434652272,139310194,943767000,58.79,1.0
2024,2024-09-29,사계절_데님_데님팬츠_ZE,ZE,01_시즌,사계절,데님,데님팬츠,1:남성,3181,2,49517,99000,14930,47492330,314919000,29860,198000,24758.0,9,29604.0,34206.0,24758.0,75.0,2736,111114651,40848480,270864000,86.01,1.27
2024,2024-09-29,사계절_소품_벨트_ZB,ZB,01_시즌,사계절,소품,벨트,1:남성,11200,270,12733800,47000,11020,123424000,526400000,2975400,12690000,46507.0,9,46373.0,46535.0,47162.0,-0.0,7835,367107450,86650180,368727000,69.96,2.0
2024,2024-09-29,사계절_소품_신발_ZB,ZB,01_시즌,사계절,소품,신발,1:남성,3496,28,4613700,169000,51500,180044000,590824000,1442000,4732000,164775.0,9,163409.0,165386.0,164775.0,2.0,1727,286103900,88940500,291863000,49.4,0.95
2024,2024-09-29,사계절_소품_양말_ZB,ZB,01_시즌,사계절,소품,양말,1:남성,16565,130,714695,5700,1192,19745480,94420500,154960,741000,5625.0,9,5587.0,5622.0,5498.0,4.0,9261,51024729,11048671,52819300,55.91,1.79
2024,2024-09-29,사계절_소품_타이_ZA,ZA,01_시즌,사계절,소품,타이,1:남성,66624,1001,48705150,49000,7590,505653186,3264576000,7597245,49049000,48798.0,9,47648.0,48250.0,48656.0,1.0,34780,1670377925,263347913,1704220000,52.2,2.48
2024,2024-09-29,사계절_수트_블레이져(수트)_ZB,ZB,01_시즌,사계절,수트,블레이져(수트),1:남성,21880,403,52197756,259000,42625,932635000,5666920000,17177875,104377000,117340.0,9,121390.0,131261.0,129523.0,50.0,14793,2133347374,632558875,3831387000,67.61,1.4
2024,2024-09-29,사계절_수트_블레이져(수트)_ZC,ZC,01_시즌,사계절,수트,블레이져(수트),1:남성,7019,130,19476800,259000,44254,310618826,1817921000,5753020,33670000,146552.0,9,150389.0,148324.0,149822.0,42.0,4835,718550840,214636391,1252265000,68.88,1.41
2024,2024-09-29,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,26254,454,30457180,139000,20924,549338696,3649306000,9499496,63106000,62061.0,9,64184.0,69377.0,67086.0,52.0,16238,1231339723,337147350,2257082000,61.85,1.42
2024,2024-09-29,사계절_수트_수트팬츠_ZC,ZC,01_시즌,사계절,수트,수트팬츠,1:남성,8424,138,10926900,139000,21438,180589500,1170936000,2958375,19182000,80352.0,9,78122.0,78577.0,79180.0,43.0,4843,379139668,104085940,673177000,57.49,1.33
2024,2024-09-29,사계절_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,194536,2920,85941000,79000,7628,1483823340,15368344000,22272300,230680000,30385.0,9,29739.0,33114.0,29432.0,63.0,98521,3144174172,752172463,7783159000,50.64,1.42
2024,2024-09-29,사계절_우븐 셔츠_드레스셔츠_ZE,ZE,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,90028,1401,22081854,79180,7156,644222362,7128417040,10025276,110931180,13455.0,9,15312.0,16633.0,15761.0,80.0,63219,991015303,456057929,5009500965,70.22,0.69
2024,2024-09-29,여름_니트 셔츠_라운드_ZB,ZB,01_시즌,여름,니트 셔츠,라운드,1:남성,104639,871,16102938,79000,7438,778256587,8266481000,6478096,68809000,18630.0,9,19215.0,29593.0,18488.0,77.0,77085,2164794668,572912847,6089715000,73.67,1.79
2024,2024-09-29,여름_니트 셔츠_라운드_ZD,ZD,01_시즌,여름,니트 셔츠,라운드,1:남성,4058,0,0,79000,5500,22319000,320582000,0,0,,9,,14985.0,14985.0,81.0,4058,60809130,22319000,320582000,100.0,1.48
2024,2024-09-29,여름_니트 셔츠_라운드_ZE,ZE,01_시즌,여름,니트 셔츠,라운드,1:남성,56869,396,4902679,79000,5338,303538288,4492651000,2113650,31284000,12312.0,9,13204.0,14913.0,12381.0,84.0,51318,742372311,251344470,4054122000,90.24,1.4
2024,2024-09-29,여름_니트 셔츠_라운드_ZF,ZF,01_시즌,여름,니트 셔츠,라운드,2:여성,1139,7,319500,79000,11168,12720352,89981000,78176,553000,44325.0,9,42986.0,43117.0,45643.0,42.0,265,11594396,2959520,20935000,23.27,0.6
2024,2024-09-29,여름_니트 셔츠_라운드_ZG,ZG,01_시즌,여름,니트 셔츠,라운드,1:남성,10538,47,1363000,99000,10085,106275730,1043262000,473995,4653000,29000.0,9,29078.0,39419.0,29000.0,71.0,8381,323545673,84522385,829719000,79.53,1.97
2024,2024-09-29,여름_니트 셔츠_티에리_ZA,ZA,01_시즌,여름,니트 셔츠,티에리,1:남성,14345,84,1662270,99000,9835,141083075,1420155000,826140,8316000,19552.0,9,20125.0,34841.0,19789.0,80.0,11312,370120831,111253520,1119888000,78.86,1.6
2024,2024-09-29,여름_니트 셔츠_티에리_ZB,ZB,01_시즌,여름,니트 셔츠,티에리,1:남성,17383,69,1331000,79000,8758,152231622,1373257000,604268,5451000,19326.0,9,20098.0,33261.0,19290.0,76.0,14656,505534890,128278774,1157824000,84.31,2.18
2024,2024-09-29,여름_니트 셔츠_티에리_ZD,ZD,01_시즌,여름,니트 셔츠,티에리,1:남성,3000,0,0,79000,10263,30789000,237000000,0,0,,9,,19485.0,19485.0,75.0,3000,58455000,30789000,237000000,100.0,0.73
2024,2024-09-29,여름_니트 셔츠_티에리_ZE,ZE,01_시즌,여름,니트 셔츠,티에리,1:남성,29028,195,2949059,79000,8009,232485252,2293212000,1561755,15405000,15123.0,9,17820.0,20804.0,15123.0,81.0,26416,542761694,211565744,2086864000,91.0,1.21
2024,2024-09-29,여름_데님_데님팬츠_ZF,ZF,01_시즌,여름,데님,데님팬츠,2:여성,524,5,312820,129000,25825,13532300,67596000,129125,645000,62564.0,9,69851.0,78911.0,62564.0,52.0,200,15452308,5165000,25800000,38.17,0.66
2024,2024-09-29,여름_수트_블레이져(수트)_ZA,ZA,01_시즌,여름,수트,블레이져(수트),1:남성,5525,31,3900000,399000,77369,427463725,2204475000,2398439,12369000,136561.0,9,151090.0,226639.0,125806.0,68.0,3460,712605903,266306664,1375590000,62.62,0.89
2024,2024-09-29,여름_수트_블레이져(수트)_ZB,ZB,01_시즌,여름,수트,블레이져(수트),1:남성,22507,226,19411000,279000,52695,1186002614,6279453000,11909032,63054000,87110.0,9,86833.0,172622.0,85889.0,69.0,17961,3176200789,946618994,5011119000,79.8,1.64
2024,2024-09-29,여름_수트_블레이져(수트)_ZC,ZC,01_시즌,여름,수트,블레이져(수트),1:남성,4028,13,1141000,279000,56977,229503356,1123812000,740701,3627000,87769.0,9,86556.0,181104.0,87769.0,69.0,3841,729926644,218848657,1071639000,95.36,1.94
2024,2024-09-29,여름_수트_수트팬츠_ZA,ZA,01_시즌,여름,수트,수트팬츠,1:남성,6624,39,3091000,231000,41682,276098918,1530144000,1625582,9009000,82667.0,9,89753.0,131175.0,79256.0,66.0,3952,459550129,163729400,908943000,59.66,0.92
2024,2024-09-29,여름_수트_수트팬츠_ZB,ZB,01_시즌,여름,수트,수트팬츠,1:남성,27041,247,14944300,149000,26660,720899540,4029109000,6584896,36803000,63041.0,9,60741.0,94537.0,60503.0,59.0,20231,1943481620,539477218,3014419000,74.82,1.7
2024,2024-09-29,여름_수트_수트팬츠_ZC,ZC,01_시즌,여름,수트,수트팬츠,1:남성,4954,17,1106100,149000,28158,139494732,738146000,478686,2533000,65065.0,9,63059.0,98472.0,65065.0,56.0,4097,413660648,115363326,610453000,82.7,1.87
2024,2024-09-29,여름_스웨터_T-에리_ZA,ZA,01_시즌,여름,스웨터,T-에리,1:남성,7534,14,686000,109000,14136,106496857,821206000,197897,1526000,49000.0,9,49556.0,56097.0,49000.0,55.0,6590,384300523,93152944,718310000,87.47,2.41
2024,2024-09-29,여름_스웨터_T-에리_ZB,ZB,01_시즌,여름,스웨터,T-에리,1:남성,50633,120,3491835,91500,12596,637785926,4632919500,1511550,10980000,36838.0,9,36931.0,46484.0,29099.0,68.0,44351,1879997406,558656281,4058116500,87.59,1.8
2024,2024-09-29,여름_스웨터_T-에리_ZE,ZE,01_시즌,여름,스웨터,T-에리,1:남성,25229,26,518037,89000,9469,238893401,2245381000,246194,2314000,19874.0,9,24555.0,25578.0,19924.0,78.0,22864,559929060,206654964,2034896000,90.63,1.27
2024,2024-09-29,여름_스웨터_T-에리_ZF,ZF,01_시즌,여름,스웨터,T-에리,2:여성,1125,20,1040533,94000,15254,17160750,105750000,305080,1880000,49966.0,9,51715.0,53266.0,52027.0,45.0,481,25062015,7337174,45214000,42.76,0.9
2024,2024-09-29,여름_스웨터_라운드_ZA,ZA,01_시즌,여름,스웨터,라운드,1:남성,1982,8,232000,109000,13614,26982948,216038000,108912,872000,29000.0,9,29472.0,43929.0,29000.0,73.0,1271,56858500,17303394,138539000,64.13,1.27
2024,2024-09-29,여름_스웨터_라운드_ZB,ZB,01_시즌,여름,스웨터,라운드,1:남성,24650,106,3094000,94000,14528,358109038,2317100000,1539942,9964000,29325.0,9,29948.0,44268.0,29189.0,69.0,18991,853448820,275896502,1785154000,77.04,1.4
2024,2024-09-29,여름_스웨터_라운드_ZE,ZE,01_시즌,여름,스웨터,라운드,1:남성,6777,14,235525,89000,9579,64916883,603153000,134106,1246000,16823.0,9,20199.0,24138.0,16823.0,81.0,5882,141200104,56343678,523498000,86.79,1.11
2024,2024-09-29,여름_스웨터_라운드_ZF,ZF,01_시즌,여름,스웨터,라운드,2:여성,762,5,261300,94000,15982,12177903,71628000,79908,470000,52688.0,9,52468.0,52530.0,52260.0,44.0,164,8716951,2620968,15416000,21.52,0.44
2024,2024-09-29,여름_스웨터_오픈형(CARDIGAN)_ZA,ZA,01_시즌,여름,스웨터,오픈형(CARDIGAN),1:남성,2713,8,312000,129000,14208,38546304,349977000,113664,1032000,39000.0,9,40259.0,55037.0,39000.0,70.0,2285,127331500,32465280,294765000,84.22,2.16
2024,2024-09-29,여름_스웨터_오픈형(CARDIGAN)_ZF,ZF,01_시즌,여름,스웨터,오픈형(CARDIGAN),2:여성,261,3,206400,129000,18489,4825629,33669000,55467,387000,68800.0,9,76146.0,79703.0,68800.0,47.0,49,3840332,905961,6321000,18.77,0.54
2024,2024-09-29,여름_스커트_Short 스커트_ZF,ZF,01_시즌,여름,스커트,Short 스커트,2:여성,295,7,449183,129000,27000,7965000,38055000,189000,903000,64169.0,9,81600.0,76354.0,64169.0,50.0,130,9544706,3510000,16770000,44.07,0.65
2024,2024-09-29,여름_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,8468,52,1218000,85667,9677,81944836,725425333,503204,4454667,24000.0,9,28535.0,41674.0,23423.0,73.0,7243,293640458,70143224,621290335,85.53,2.4
2024,2024-09-29,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,53613,768,14751151,79000,8769,470125695,4235427000,6734496,60672000,22816.0,9,22896.0,33015.0,19207.0,76.0,40685,1298737920,356850752,3214115000,75.89,1.75
2024,2024-09-29,여름_우븐 셔츠_캐쥬얼셔츠_ZE,ZE,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,15734,157,2335761,79000,7492,117879128,1242986000,1176244,12403000,14760.0,9,20060.0,21843.0,14877.0,81.0,13692,291494485,102580464,1081668000,87.02,1.38
2024,2024-09-29,여름_우븐 셔츠_캐쥬얼셔츠_ZF,ZF,01_시즌,여름,우븐 셔츠,캐쥬얼셔츠,2:여성,1683,9,514760,99000,18450,31051350,166617000,166050,891000,52963.0,9,51190.0,56770.0,57196.0,42.0,288,16261539,5313600,28512000,17.11,0.3
2024,2024-09-29,여름_자켓_싱글재킷_ZA,ZA,01_시즌,여름,자켓,싱글재킷,1:남성,27445,23,2189400,311857,40036,1098788020,8558919286,920828,7172714,138475.0,9,131183.0,173409.0,95191.0,69.0,18849,3316415208,752518098,5873823857,68.68,2.06
2024,2024-09-29,여름_자켓_싱글재킷_ZD,ZD,01_시즌,여름,자켓,싱글재킷,1:남성,1223,0,0,299000,28768,35183264,365677000,0,0,,9,,70043.0,70043.0,77.0,1223,85662589,35183264,365677000,100.0,1.21
2024,2024-09-29,여름_자켓_싱글재킷_ZE,ZE,01_시즌,여름,자켓,싱글재킷,1:남성,10102,30,1474007,299000,28622,289144495,3020498000,858675,8970000,55278.0,9,55313.0,63477.0,49134.0,84.0,6855,431492152,196207235,2049645000,67.86,0.68
2024,2024-09-29,여름_자켓_싱글재킷_ZF,ZF,01_시즌,여름,자켓,싱글재킷,2:여성,150,0,0,199000,41352,6202800,29850000,0,0,,9,119383.0,119840.0,119383.0,40.0,30,3580458,1240560,5970000,20.0,0.32
2024,2024-09-29,여름_점퍼_점퍼_ZA,ZA,01_시즌,여름,점퍼,점퍼,1:남성,4023,14,2440200,249000,34968,140678276,1001727000,489559,3486000,174300.0,9,155378.0,160176.0,174300.0,30.0,3581,602060099,125222197,891669000,89.01,3.0
2024,2024-09-29,여름_점퍼_점퍼_ZB,ZB,01_시즌,여름,점퍼,점퍼,1:남성,11515,151,12869000,249000,24849,286136235,2867235000,3752199,37599000,85099.0,9,101424.0,113074.0,85225.0,66.0,9040,964984530,224634904,2250960000,78.51,2.28
2024,2024-09-29,여름_점퍼_점퍼_ZE,ZE,01_시즌,여름,점퍼,점퍼,1:남성,1983,0,0,249000,24247,48081801,493767000,0,0,,9,,61685.0,61685.0,75.0,1816,118135987,44032552,452184000,91.58,1.32
2024,2024-09-29,여름_점퍼_점퍼_ZF,ZF,01_시즌,여름,점퍼,점퍼,2:여성,267,3,338300,199000,33420,8923140,53133000,100260,597000,112767.0,9,115685.0,119654.0,112767.0,43.0,97,11888148,3241740,19303000,36.33,0.85
2024,2024-09-29,여름_점퍼_점퍼_ZG,ZG,01_시즌,여름,점퍼,점퍼,1:남성,5001,46,4204000,249000,30900,154528400,1245249000,1421377,11454000,89084.0,9,88707.0,103779.0,91391.0,63.0,3192,316234088,98631207,794808000,63.83,1.22
2024,2024-09-29,여름_팬츠_반바지_ZA,ZA,01_시즌,여름,팬츠,반바지,1:남성,2793,7,133000,79000,12359,34518687,220647000,86513,553000,19000.0,9,19461.0,35451.0,19000.0,76.0,1690,57742650,20886710,133510000,60.51,0.92
2024,2024-09-29,여름_팬츠_반바지_ZB,ZB,01_시즌,여름,팬츠,반바지,1:남성,12736,22,418000,79000,7846,99926656,1006144000,172612,1738000,19000.0,9,18976.0,26875.0,19000.0,76.0,7326,182938410,57479796,578754000,57.52,1.09
2024,2024-09-29,여름_팬츠_반바지_ZD,ZD,01_시즌,여름,팬츠,반바지,1:남성,5029,0,0,79000,6079,30571291,397291000,0,0,,9,,14985.0,14985.0,81.0,5029,75359565,30571291,397291000,100.0,1.24
2024,2024-09-29,여름_팬츠_반바지_ZE,ZE,01_시즌,여름,팬츠,반바지,1:남성,5031,82,1193957,79000,7848,39483288,397449000,643536,6478000,14560.0,9,14786.0,19320.0,14560.0,82.0,3423,65528048,26863704,270417000,68.04,0.83
2024,2024-09-29,여름_팬츠_반바지_ZF,ZF,01_시즌,여름,팬츠,반바지,2:여성,347,0,0,79000,15300,5309100,27413000,0,0,,9,52670.0,49035.0,52670.0,33.0,37,1804000,566100,2923000,10.66,0.2
2024,2024-09-29,여름_팬츠_반바지_ZG,ZG,01_시즌,여름,팬츠,반바지,1:남성,6649,12,348000,79000,12805,85140445,525271000,153660,948000,29000.0,9,29262.0,36259.0,29000.0,63.0,3876,134185717,49632180,306204000,58.29,0.85
2024,2024-09-29,여름_팬츠_팬츠(일반)_ZA,ZA,01_시즌,여름,팬츠,팬츠(일반),1:남성,24224,70,5326000,129000,13020,315390424,3124896000,911382,9030000,77703.0,9,75911.0,75881.0,76086.0,41.0,17259,1281990612,224067962,2226411000,71.25,2.98
2024,2024-09-29,여름_팬츠_팬츠(일반)_ZB,ZB,01_시즌,여름,팬츠,팬츠(일반),1:남성,84786,1159,24849222,99000,11930,1011539373,8393814000,13827450,114741000,25039.0,9,28631.0,43278.0,21440.0,78.0,68692,2880597743,814773877,6800508000,81.02,1.78
2024,2024-09-29,여름_팬츠_팬츠(일반)_ZD,ZD,01_시즌,여름,팬츠,팬츠(일반),1:남성,2394,0,0,99000,13104,31370976,237006000,0,0,,9,,26235.0,26235.0,74.0,2394,62806590,31370976,237006000,100.0,0.82
2024,2024-09-29,여름_팬츠_팬츠(일반)_ZE,ZE,01_시즌,여름,팬츠,팬츠(일반),1:남성,38679,109,2446890,105000,10790,417361882,4061295000,1176154,11445000,24625.0,9,25965.0,28239.0,22449.0,79.0,30775,843468787,332262413,3231375000,79.57,1.04
2024,2024-09-29,여름_팬츠_팬츠(일반)_ZF,ZF,01_시즌,여름,팬츠,팬츠(일반),2:여성,1237,9,480600,99000,16868,20865716,122463000,151812,891000,50625.0,9,49528.0,54668.0,53400.0,46.0,328,17914228,5532704,32472000,26.52,0.52
2024,2024-09-29,여름_팬츠_팬츠(일반)_ZG,ZG,01_시즌,여름,팬츠,팬츠(일반),1:남성,2600,21,819000,129000,19582,50913200,335400000,411222,2709000,39000.0,9,38899.0,52906.0,39000.0,70.0,1687,89769300,33034834,217623000,64.88,0.95
2024,2024-10-06,가을_니트 셔츠_라운드_ZB,ZB,01_시즌,가을,니트 셔츠,라운드,1:남성,15436,596,11718400,79000,6042,93256594,1219444000,3600734,47084000,19392.0,10,19098.0,19323.0,19662.0,75.0,4361,89335000,23871800,344519000,28.25,0.61
2024,2024-10-06,가을_니트 셔츠_티에리_ZB,ZB,01_시즌,가을,니트 셔츠,티에리,1:남성,8767,44,883981,79000,8732,76553444,692593000,384208,3476000,20090.0,10,17840.0,28098.0,20090.0,75.0,3407,112590365,29749924,269153000,38.86,0.95
2024,2024-10-06,가을_수트_블레이져(수트)_ZB,ZB,01_시즌,가을,수트,블레이져(수트),1:남성,8406,863,154453200,279000,50594,425295966,2345274000,43662910,240777000,178758.0,10,153830.0,179845.0,178972.0,36.0,3934,781598774,199000736,1097586000,46.8,1.2
2024,2024-10-06,가을_수트_블레이져(수트)_ZC,ZC,01_시즌,가을,수트,블레이져(수트),1:남성,2443,199,35593600,279000,52887,129202941,681597000,10524513,55521000,178862.0,10,171903.0,184109.0,178862.0,36.0,1331,269452124,70392597,371349000,54.48,1.35
2024,2024-10-06,가을_수트_수트팬츠_ZB,ZB,01_시즌,가을,수트,수트팬츠,1:남성,10093,902,72339700,149000,25443,256792835,1503857000,22949285,134398000,80063.0,10,67821.0,90736.0,80199.0,46.0,4248,430259380,108058600,632952000,42.09,1.1
2024,2024-10-06,가을_수트_수트팬츠_ZC,ZC,01_시즌,가을,수트,수트팬츠,1:남성,2936,226,18087200,149000,25262,74169232,437464000,5709212,33674000,80032.0,10,76554.0,92859.0,80032.0,46.0,1349,140153702,34078438,201001000,45.95,1.26
2024,2024-10-06,가을_스웨터_T-에리_ZA,ZA,01_시즌,가을,스웨터,T-에리,1:남성,7147,40,1470000,109000,15150,108277050,779023000,606000,4360000,36750.0,10,38438.0,48838.0,36750.0,66.0,5455,296555330,82614494,594595000,76.33,1.73
2024,2024-10-06,가을_스웨터_T-에리_ZB,ZB,01_시즌,가을,스웨터,T-에리,1:남성,5927,29,1041000,89000,18890,111961030,527503000,547810,2581000,35897.0,10,38224.0,51911.0,35897.0,60.0,4704,281657730,89436358,418656000,79.37,1.49
2024,2024-10-06,가을_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,가을,우븐 셔츠,캐쥬얼셔츠,1:남성,9036,427,16596600,79000,8819,79688484,713844000,3765713,33733000,38874.0,10,31328.0,46106.0,38868.0,51.0,1844,92077500,16255383,145676000,20.41,0.85
2024,2024-10-06,가을_자켓_싱글재킷_ZA,ZA,01_시즌,가을,자켓,싱글재킷,1:남성,2399,227,28382500,299000,38902,93325898,717301000,8830754,67873000,125033.0,10,103162.0,144303.0,125033.0,58.0,607,103165390,23613514,181493000,25.3,0.75
2024,2024-10-06,가을_점퍼_점퍼_ZA,ZA,01_시즌,가을,점퍼,점퍼,1:남성,2817,177,18173100,199000,28588,80532396,560583000,5060076,35223000,102673.0,10,80728.0,104970.0,102673.0,48.0,409,53387280,11692492,81391000,14.52,0.46
2024,2024-10-06,가을_팬츠_팬츠(일반)_ZA,ZA,01_시즌,가을,팬츠,팬츠(일반),1:남성,2800,227,13324600,129000,19553,54748400,361200000,4438531,29283000,58699.0,10,47599.0,63891.0,58699.0,54.0,630,47874670,12318390,81270000,22.5,0.57
2024,2024-10-06,가을_팬츠_팬츠(일반)_ZB,ZB,01_시즌,가을,팬츠,팬츠(일반),1:남성,9670,464,22546740,99000,10944,105828480,957330000,5078016,45936000,48592.0,10,41950.0,59531.0,48592.0,51.0,3313,213175010,36157458,327987000,34.26,1.49
