기획년도,주차,카테고리,판매수량,판매액,평균 택가,평균 원가,주차별 평균 실판매가,월,월별 평균 실판매가,년도별 평균 실판매가,실판매가,할인율,시즌이월,매출원가계,판매택가계,누적판매수량,누적판매액,누적매출원가,누적판매택가
2021,2021-02-07,봄_스웨터_T-에리_ZB,365,15232329,99900.0,9848.0,41732.0,2,39622.0,34775.0,41732.0,58.0,01_시즌,3594520.0,36463500.0,1501,71969200,14781848.0,149949900.0
2021,2021-02-07,봄_스웨터_라운드_ZB,1938,83949287,94900.0,8929.0,42720.0,2,39588.0,34180.0,43317.0,54.0,01_시즌,17304402.0,183916200.0,7228,305263261,64538812.0,685937200.0
2021,2021-02-07,봄_스웨터_오픈형(CARDIGAN)_ZB,211,16007519,159900.0,14254.0,75895.0,2,71461.0,62254.0,75865.0,53.0,01_시즌,3007594.0,33738900.0,623,50175373,8880242.0,99617700.0
2021,2021-02-07,봄_우븐 셔츠_드레스셔츠_ZB,134,5168830,69900.0,5929.0,38573.0,2,32540.0,28275.0,38573.0,45.0,01_시즌,794486.0,9366600.0,662,25572720,3924998.0,46273800.0
2021,2021-02-07,봄_우븐 셔츠_캐쥬얼셔츠_ZB,543,17438057,69900.0,8024.0,30912.0,2,30428.0,26888.0,32114.0,54.0,01_시즌,4357032.0,37955700.0,1885,64698562,15125240.0,131761500.0
2021,2021-02-07,봄_점퍼_패딩점퍼_ZB,225,23658989,199000.0,19336.0,105151.0,2,99750.0,89466.0,105151.0,47.0,01_시즌,4350600.0,44775000.0,638,74004144,12336368.0,126962000.0
2021,2021-02-07,봄_조끼_패딩베스트_ZB,45,780368,79000.0,10099.0,17342.0,2,15406.0,16201.0,17342.0,78.0,01_시즌,454455.0,3555000.0,1106,16292797,11169494.0,87374000.0
2021,2021-02-07,봄_코트_더블코트_ZB,40,6805169,329000.0,34815.0,170129.0,2,155752.0,107074.0,170129.0,48.0,01_시즌,1392600.0,13160000.0,148,27623395,5152530.0,48692000.0
2021,2021-02-07,봄_코트_싱글코트_ZB,348,55221500,249000.0,25980.0,157804.0,2,131685.0,100021.0,158682.0,36.0,01_시즌,9041040.0,86652000.0,1112,170072682,28466561.0,276888000.0
2021,2021-02-07,사계절_니트 셔츠_라운드_ZB,0,0,19900.0,5405.0,,2,15289.0,14508.0,15289.0,23.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-07,사계절_데님_데님팬츠_ZB,197,13174420,79900.0,11720.0,68737.0,2,66123.0,51123.0,66875.0,16.0,01_시즌,2308840.0,15740300.0,389,27580653,4559080.0,31081100.0
2021,2021-02-07,사계절_수트_블레이져(수트)_ZB,794,93412380,199000.0,36613.0,110786.0,2,108992.0,134016.0,117648.0,41.0,01_시즌,29070722.0,158006000.0,3712,447604886,134792144.0,738688000.0
2021,2021-02-07,사계절_수트_수트팬츠_ZB,948,59697360,99000.0,17285.0,59725.0,2,60490.0,67813.0,62972.0,36.0,01_시즌,16386180.0,93852000.0,4486,290415432,76703365.0,444114000.0
2021,2021-02-07,사계절_우븐 셔츠_드레스셔츠_ZB,1420,42800019,56567.0,7777.0,38844.0,2,36691.0,32928.0,30141.0,47.0,01_시즌,11043340.0,80325140.0,8164,265838338,63491428.0,461812988.0
2021,2021-02-07,사계절_우븐 셔츠_드레스셔츠_ZC,6,174000,39900.0,7535.0,29000.0,2,28139.0,28709.0,29000.0,27.0,01_시즌,45210.0,239400.0,81,2499800,610335.0,3231900.0
2021,2021-02-07,사계절_자켓_싱글재킷_ZB,27,1954500,199000.0,23618.0,72389.0,2,106055.0,110719.0,72389.0,64.0,01_시즌,637686.0,5373000.0,58,8123500,1369844.0,11542000.0
2021,2021-02-07,사계절_팬츠_팬츠(일반)_ZB,999,35904720,64900.0,10106.0,36024.0,2,34949.0,41957.0,35941.0,45.0,01_시즌,10095894.0,64835100.0,2127,94243995,21624384.0,139857300.0
2021,2021-02-07,여름_수트_블레이져(수트)_ZA,0,0,259000.0,48002.0,,2,205006.0,177002.0,205006.0,21.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-07,여름_수트_블레이져(수트)_ZB,0,0,199000.0,42800.0,,2,161917.0,157481.0,161917.0,19.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-07,여름_수트_블레이져(수트)_ZC,0,0,259000.0,49620.0,,2,173159.0,167634.0,173159.0,33.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-07,여름_수트_수트팬츠_ZA,0,0,139000.0,23985.0,,2,98578.0,92931.0,98578.0,29.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-07,여름_수트_수트팬츠_ZB,0,0,99000.0,22171.0,,2,80674.0,78257.0,80674.0,19.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-07,여름_수트_수트팬츠_ZC,0,0,139000.0,24197.0,,2,82416.0,88248.0,82416.0,41.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-07,여름_우븐 셔츠_드레스셔츠_ZB,163,9561900,69900.0,6329.0,58662.0,2,50254.0,23706.0,58662.0,16.0,01_시즌,1031627.0,11393700.0,163,9561900,1031627.0,11393700.0
2021,2021-02-07,여름_자켓_싱글재킷_ZA,31,6783500,259000.0,36600.0,218823.0,2,208955.0,140793.0,218823.0,16.0,01_시즌,1134600.0,8029000.0,31,6783500,1134600.0,8029000.0
2021,2021-02-07,여름_점퍼_점퍼_ZB,0,0,224000.0,20458.0,,2,189298.0,108502.0,189298.0,15.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-07,여름_팬츠_팬츠(일반)_ZA,42,5083000,139000.0,16300.0,121024.0,2,146158.0,73231.0,121024.0,13.0,01_시즌,684600.0,5838000.0,42,5083000,684600.0,5838000.0
2021,2021-02-14,봄_가죽&FUR_가죽점퍼_ZA,11,3949000,999000.0,204500.0,494294.0,2,455310.0,455750.0,359000.0,64.0,01_시즌,2249500.0,10989000.0,490,241045047,100205000.0,489510000.0
2021,2021-02-14,봄_니트 셔츠_라운드_ZB,2934,86841690,69900.0,7590.0,30491.0,2,29542.0,24107.0,29598.0,58.0,01_시즌,22269060.0,205086600.0,7860,257090194,60122586.0,549414000.0
2021,2021-02-14,봄_수트_블레이져(수트)_ZA,125,20242359,319000.0,53744.0,179511.0,2,160208.0,166517.0,161939.0,49.0,01_시즌,6718000.0,39875000.0,716,119315270,38742958.0,230584000.0
2021,2021-02-14,봄_수트_블레이져(수트)_ZB,508,63371228,199000.0,40583.0,121771.0,2,122565.0,125211.0,124747.0,37.0,01_시즌,20616164.0,101092000.0,2287,320417211,92813321.0,455113000.0
2021,2021-02-14,봄_수트_블레이져(수트)_ZC,140,20717790,239000.0,46064.0,151443.0,2,144612.0,124769.0,147984.0,38.0,01_시즌,6448960.0,33460000.0,422,64962450,19439008.0,100858000.0
2021,2021-02-14,봄_수트_수트팬츠_ZA,143,11818517,179000.0,30103.0,94338.0,2,85318.0,91701.0,82647.0,54.0,01_시즌,4304729.0,25597000.0,805,70717966,24491219.0,145801624.0
2021,2021-02-14,봄_수트_수트팬츠_ZB,538,33234251,99000.0,20850.0,60055.0,2,60628.0,64274.0,61774.0,38.0,01_시즌,11217300.0,53262000.0,2578,180157971,53751300.0,255222000.0
2021,2021-02-14,봄_수트_수트팬츠_ZC,100,7436880,125667.0,23973.0,75737.0,2,73507.0,62248.0,74369.0,41.0,01_시즌,2397300.0,12566700.0,346,26499700,8294658.0,43480782.0
2021,2021-02-14,봄_스웨터_T-에리_ZB,805,35637658,99900.0,9848.0,44270.0,2,39622.0,34775.0,44270.0,56.0,01_시즌,7927640.0,80419500.0,2306,107606858,22709488.0,230369400.0
2021,2021-02-14,봄_스웨터_라운드_ZB,2545,102622868,94900.0,8929.0,40542.0,2,39588.0,34180.0,40323.0,58.0,01_시즌,22724305.0,241520500.0,9773,407886129,87263117.0,927457700.0
2021,2021-02-14,봄_스웨터_오픈형(CARDIGAN)_ZB,411,29519539,159900.0,14254.0,71781.0,2,71461.0,62254.0,71824.0,55.0,01_시즌,5858394.0,65718900.0,1034,79694912,14738636.0,165336600.0
2021,2021-02-14,봄_우븐 셔츠_드레스셔츠_ZB,149,3847850,69900.0,5929.0,25824.0,2,32540.0,28275.0,25824.0,63.0,01_시즌,883421.0,10415100.0,811,29420570,4808419.0,56688900.0
2021,2021-02-14,봄_우븐 셔츠_캐쥬얼셔츠_ZB,828,27274685,69900.0,8024.0,31347.0,2,30428.0,26888.0,32940.0,53.0,01_시즌,6643872.0,57877200.0,2713,91973247,21769112.0,189638700.0
2021,2021-02-14,봄_점퍼_패딩점퍼_ZB,380,42970189,199000.0,19336.0,113079.0,2,99750.0,89466.0,113079.0,43.0,01_시즌,7347680.0,75620000.0,1018,116974333,19684048.0,202582000.0
2021,2021-02-14,봄_조끼_패딩베스트_ZB,233,3212400,79000.0,10099.0,13787.0,2,15406.0,16201.0,13787.0,83.0,01_시즌,2353067.0,18407000.0,1339,19505197,13522561.0,105781000.0
2021,2021-02-14,봄_코트_더블코트_ZB,97,15792384,329000.0,34815.0,162808.0,2,155752.0,107074.0,162808.0,51.0,01_시즌,3377055.0,31913000.0,245,43415779,8529585.0,80605000.0
2021,2021-02-14,봄_코트_싱글코트_ZB,625,86517400,249000.0,25980.0,139751.0,2,131685.0,100021.0,138428.0,44.0,01_시즌,16237500.0,155625000.0,1737,256590082,44704061.0,432513000.0
2021,2021-02-14,사계절_니트 셔츠_라운드_ZB,0,0,19900.0,5405.0,,2,15289.0,14508.0,15289.0,23.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-14,사계절_데님_데님팬츠_ZB,186,13486710,79900.0,11720.0,72336.0,2,66123.0,51123.0,72509.0,9.0,01_시즌,2179920.0,14861400.0,575,41067363,6739000.0,45942500.0
2021,2021-02-14,사계절_수트_블레이져(수트)_ZB,1264,131898902,199000.0,36613.0,103443.0,2,108992.0,134016.0,104350.0,48.0,01_시즌,46278832.0,251536000.0,4976,579503788,181070976.0,990224000.0
2021,2021-02-14,사계절_수트_수트팬츠_ZB,1309,79344884,99000.0,17285.0,59456.0,2,60490.0,67813.0,60615.0,39.0,01_시즌,22626065.0,129591000.0,5795,369760316,99329430.0,573705000.0
2021,2021-02-14,사계절_우븐 셔츠_드레스셔츠_ZB,1643,51466855,56567.0,7777.0,36200.0,2,36691.0,32928.0,31325.0,45.0,01_시즌,12777611.0,92939581.0,9807,317305193,76269039.0,554752569.0
2021,2021-02-14,사계절_우븐 셔츠_드레스셔츠_ZC,12,340000,39900.0,7535.0,28333.0,2,28139.0,28709.0,28333.0,29.0,01_시즌,90420.0,478800.0,93,2839800,700755.0,3710700.0
2021,2021-02-14,사계절_자켓_싱글재킷_ZB,123,14415700,199000.0,23618.0,117201.0,2,106055.0,110719.0,117201.0,41.0,01_시즌,2905014.0,24477000.0,181,22539200,4274858.0,36019000.0
2021,2021-02-14,사계절_팬츠_팬츠(일반)_ZB,950,35187680,64900.0,10106.0,34552.0,2,34949.0,41957.0,37040.0,43.0,01_시즌,9600700.0,61655000.0,3077,129431675,31225084.0,201512300.0
2021,2021-02-14,여름_수트_블레이져(수트)_ZA,63,16161600,259000.0,48002.0,256533.0,2,205006.0,177002.0,256533.0,1.0,01_시즌,3024126.0,16317000.0,63,16161600,3024126.0,16317000.0
2021,2021-02-14,여름_수트_블레이져(수트)_ZB,54,10348000,199000.0,41721.0,191630.0,2,161917.0,157481.0,191630.0,4.0,01_시즌,2252934.0,10746000.0,54,10348000,2252934.0,10746000.0
2021,2021-02-14,여름_수트_블레이져(수트)_ZC,0,0,229000.0,45840.0,,2,173159.0,167634.0,173159.0,24.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-14,여름_수트_수트팬츠_ZA,102,14080700,139000.0,23985.0,138046.0,2,98578.0,92931.0,138046.0,1.0,01_시즌,2446470.0,14178000.0,102,14080700,2446470.0,14178000.0
2021,2021-02-14,여름_수트_수트팬츠_ZB,74,7137700,99000.0,21035.0,96455.0,2,80674.0,78257.0,96455.0,3.0,01_시즌,1556590.0,7326000.0,74,7137700,1556590.0,7326000.0
2021,2021-02-14,여름_수트_수트팬츠_ZC,0,0,119000.0,22066.0,,2,82416.0,88248.0,82416.0,31.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-14,여름_우븐 셔츠_드레스셔츠_ZB,295,18134030,69900.0,6329.0,61471.0,2,50254.0,23706.0,61471.0,12.0,01_시즌,1867055.0,20620500.0,458,27695930,2898682.0,32014200.0
2021,2021-02-14,여름_자켓_싱글재킷_ZA,11,2719500,259000.0,36600.0,247227.0,2,208955.0,140793.0,247227.0,5.0,01_시즌,402600.0,2849000.0,42,9503000,1537200.0,10878000.0
2021,2021-02-14,여름_점퍼_점퍼_ZB,48,9552000,224000.0,20458.0,199000.0,2,189298.0,108502.0,199000.0,11.0,01_시즌,981984.0,10752000.0,48,9552000,981984.0,10752000.0
2021,2021-02-14,여름_팬츠_팬츠(일반)_ZA,12,1578500,139000.0,16300.0,131542.0,2,146158.0,73231.0,131542.0,5.0,01_시즌,195600.0,1668000.0,54,6661500,880200.0,7506000.0
2021,2021-02-21,봄_가죽&FUR_가죽점퍼_ZA,123,56657000,999000.0,204500.0,421462.0,2,455310.0,455750.0,460626.0,54.0,01_시즌,25153500.0,122877000.0,613,297702047,125358500.0,612387000.0
2021,2021-02-21,봄_니트 셔츠_라운드_ZB,2763,84344532,69900.0,7590.0,28335.0,2,29542.0,24107.0,30526.0,56.0,01_시즌,20971170.0,193133700.0,10623,341434726,81093756.0,742547700.0
2021,2021-02-21,봄_수트_블레이져(수트)_ZA,163,20233636,319000.0,53744.0,136536.0,2,160208.0,166517.0,124133.0,61.0,01_시즌,8760272.0,51997000.0,879,139548906,47503230.0,282581000.0
2021,2021-02-21,봄_수트_블레이져(수트)_ZB,356,45642400,199000.0,40583.0,122007.0,2,122565.0,125211.0,128209.0,36.0,01_시즌,14447548.0,70844000.0,2643,366059611,107260869.0,525957000.0
2021,2021-02-21,봄_수트_블레이져(수트)_ZC,73,10458060,239000.0,46064.0,145702.0,2,144612.0,124769.0,143261.0,40.0,01_시즌,3362672.0,17447000.0,495,75420510,22801680.0,118305000.0
2021,2021-02-21,봄_수트_수트팬츠_ZA,165,11003057,179000.0,30103.0,73734.0,2,85318.0,91701.0,66685.0,63.0,01_시즌,4966995.0,29535000.0,970,81721023,29458214.0,175336624.0
2021,2021-02-21,봄_수트_수트팬츠_ZB,369,23495800,99000.0,20850.0,60748.0,2,60628.0,64274.0,63674.0,36.0,01_시즌,7693650.0,36531000.0,2947,203653771,61444950.0,291753000.0
2021,2021-02-21,봄_수트_수트팬츠_ZC,40,2650940,125667.0,23973.0,76761.0,2,73507.0,62248.0,66274.0,47.0,01_시즌,958920.0,5026680.0,386,29150640,9253578.0,48507462.0
2021,2021-02-21,봄_스웨터_T-에리_ZB,601,22438323,99900.0,9848.0,37335.0,2,39622.0,34775.0,37335.0,63.0,01_시즌,5918648.0,60039900.0,2907,130045181,28628136.0,290409300.0
2021,2021-02-21,봄_스웨터_라운드_ZB,2566,98541477,94900.0,8929.0,36986.0,2,39588.0,34180.0,38403.0,60.0,01_시즌,22911814.0,243513400.0,12339,506427606,110174931.0,1170971100.0
2021,2021-02-21,봄_스웨터_오픈형(CARDIGAN)_ZB,324,23241728,159900.0,14254.0,71734.0,2,71461.0,62254.0,71734.0,55.0,01_시즌,4618296.0,51807600.0,1358,102936640,19356932.0,217144200.0
2021,2021-02-21,봄_우븐 셔츠_드레스셔츠_ZB,152,5059197,69900.0,5929.0,33284.0,2,32540.0,28275.0,33284.0,52.0,01_시즌,901208.0,10624800.0,963,34479767,5709627.0,67313700.0
2021,2021-02-21,봄_우븐 셔츠_캐쥬얼셔츠_ZB,531,15113558,69900.0,8024.0,27818.0,2,30428.0,26888.0,28462.0,59.0,01_시즌,4260744.0,37116900.0,3244,107086805,26029856.0,226755600.0
2021,2021-02-21,봄_점퍼_패딩점퍼_ZB,276,25871109,199000.0,19336.0,93736.0,2,99750.0,89466.0,93736.0,53.0,01_시즌,5336736.0,54924000.0,1294,142845442,25020784.0,257506000.0
2021,2021-02-21,봄_조끼_패딩베스트_ZB,204,2846346,79000.0,10099.0,13953.0,2,15406.0,16201.0,13953.0,82.0,01_시즌,2060196.0,16116000.0,1543,22351543,15582757.0,121897000.0
2021,2021-02-21,봄_코트_더블코트_ZB,155,25640129,329000.0,34815.0,165420.0,2,155752.0,107074.0,165420.0,50.0,01_시즌,5396325.0,50995000.0,400,69055908,13925910.0,131600000.0
2021,2021-02-21,봄_코트_싱글코트_ZB,819,107685591,249000.0,25980.0,130710.0,2,131685.0,100021.0,131484.0,47.0,01_시즌,21277620.0,203931000.0,2556,364275673,65981681.0,636444000.0
2021,2021-02-21,사계절_니트 셔츠_라운드_ZB,0,0,19900.0,5405.0,,2,15289.0,14508.0,15289.0,23.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-21,사계절_데님_데님팬츠_ZB,218,13932843,79900.0,11720.0,62588.0,2,66123.0,51123.0,63912.0,20.0,01_시즌,2554960.0,17418200.0,793,55000206,9293960.0,63360700.0
2021,2021-02-21,사계절_수트_블레이져(수트)_ZB,746,91380484,199000.0,36613.0,112429.0,2,108992.0,134016.0,122494.0,38.0,01_시즌,27313298.0,148454000.0,5722,670884272,208384274.0,1138678000.0
2021,2021-02-21,사계절_수트_수트팬츠_ZB,841,55874364,99000.0,17285.0,62983.0,2,60490.0,67813.0,66438.0,33.0,01_시즌,14536685.0,83259000.0,6636,425634680,113866115.0,656964000.0
2021,2021-02-21,사계절_우븐 셔츠_드레스셔츠_ZB,1877,59265215,56567.0,7777.0,35813.0,2,36691.0,32928.0,31574.0,44.0,01_시즌,14597429.0,106176259.0,11684,376570408,90866468.0,660928828.0
2021,2021-02-21,사계절_우븐 셔츠_드레스셔츠_ZC,18,520930,39900.0,7535.0,28941.0,2,28139.0,28709.0,28941.0,27.0,01_시즌,135630.0,718200.0,111,3360730,836385.0,4428900.0
2021,2021-02-21,사계절_자켓_싱글재킷_ZB,130,15292500,199000.0,23618.0,117635.0,2,106055.0,110719.0,117635.0,41.0,01_시즌,3070340.0,25870000.0,311,37831700,7345198.0,61889000.0
2021,2021-02-21,사계절_팬츠_팬츠(일반)_ZB,1336,47721613,64900.0,10054.0,34341.0,2,34949.0,41957.0,35720.0,45.0,01_시즌,13432144.0,86706400.0,4413,177153288,44657228.0,288218700.0
2021,2021-02-21,여름_니트 셔츠_라운드_ZB,0,0,59900.0,5597.0,,2,46838.0,21787.0,46838.0,22.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2021,2021-02-21,여름_수트_블레이져(수트)_ZA,146,32128540,259000.0,45282.0,204228.0,2,205006.0,177002.0,220058.0,15.0,01_시즌,6611172.0,37814000.0,209,48290140,9635298.0,54131000.0
2021,2021-02-21,여름_수트_블레이져(수트)_ZB,188,35004352,199000.0,42686.0,185846.0,2,161917.0,157481.0,186193.0,6.0,01_시즌,8024968.0,37412000.0,242,45352352,10277902.0,48158000.0
2021,2021-02-21,여름_수트_블레이져(수트)_ZC,64,14553970,219000.0,46217.0,214150.0,2,173159.0,167634.0,227406.0,-4.0,01_시즌,2957888.0,14016000.0,64,14553970,2957888.0,14016000.0
2021,2021-02-21,여름_수트_수트팬츠_ZA,151,17116160,139000.0,21744.0,85446.0,2,98578.0,92931.0,113352.0,18.0,01_시즌,3283344.0,20989000.0,253,31196860,5729814.0,35167000.0
2021,2021-02-21,여름_수트_수트팬츠_ZB,244,22490800,99000.0,21555.0,91642.0,2,80674.0,78257.0,92175.0,7.0,01_시즌,5259420.0,24156000.0,318,29628500,6816010.0,31482000.0
2021,2021-02-21,여름_수트_수트팬츠_ZC,83,9949030,112333.0,22520.0,108165.0,2,82416.0,88248.0,119868.0,-7.0,01_시즌,1869160.0,9323639.0,83,9949030,1869160.0,9323639.0
2021,2021-02-21,여름_우븐 셔츠_드레스셔츠_ZB,95,-110210,69900.0,6329.0,,2,50254.0,23706.0,50254.0,28.0,01_시즌,601255.0,6640500.0,553,27585720,3499937.0,38654700.0
2021,2021-02-21,여름_자켓_싱글재킷_ZA,64,16098500,259000.0,35100.0,253031.0,2,208955.0,140793.0,251539.0,3.0,01_시즌,2246400.0,16576000.0,106,25601500,3783600.0,27454000.0
2021,2021-02-21,여름_점퍼_점퍼_ZB,212,49571200,224000.0,20458.0,218464.0,2,189298.0,108502.0,233826.0,-4.0,01_시즌,4337096.0,47488000.0,260,59123200,5319080.0,58240000.0
2021,2021-02-21,여름_팬츠_팬츠(일반)_ZA,90,12314300,139000.0,15350.0,134108.0,2,146158.0,73231.0,136826.0,2.0,01_시즌,1381500.0,12510000.0,144,18975800,2261700.0,20016000.0
2021,2021-02-28,봄_가죽&FUR_가죽점퍼_ZA,23,8877000,999000.0,204500.0,413732.0,2,455310.0,455750.0,385957.0,61.0,01_시즌,4703500.0,22977000.0,636,306579047,130062000.0,635364000.0
2021,2021-02-28,봄_니트 셔츠_라운드_ZB,3304,98800844,69900.0,7590.0,29811.0,2,29542.0,24107.0,29903.0,57.0,01_시즌,25077360.0,230949600.0,13927,440235570,106171116.0,973497300.0
2021,2021-02-28,봄_수트_블레이져(수트)_ZA,123,16784530,319000.0,53744.0,160608.0,2,160208.0,166517.0,136460.0,57.0,01_시즌,6610512.0,39237000.0,1002,156333436,54113742.0,321818000.0
2021,2021-02-28,봄_수트_블레이져(수트)_ZB,387,47750924,199000.0,40583.0,122179.0,2,122565.0,125211.0,123387.0,38.0,01_시즌,15705621.0,77013000.0,3030,413810535,122966490.0,602970000.0
2021,2021-02-28,봄_수트_블레이져(수트)_ZC,114,14152830,239000.0,46064.0,127827.0,2,144612.0,124769.0,124148.0,48.0,01_시즌,5251296.0,27246000.0,609,89573340,28052976.0,145551000.0
2021,2021-02-28,봄_수트_수트팬츠_ZA,118,8384350,179000.0,30103.0,85707.0,2,85318.0,91701.0,71054.0,60.0,01_시즌,3552154.0,21122000.0,1088,90105373,33010368.0,196458624.0
2021,2021-02-28,봄_수트_수트팬츠_ZB,418,25665252,99000.0,20850.0,60289.0,2,60628.0,64274.0,61400.0,38.0,01_시즌,8715300.0,41382000.0,3365,229319023,70160250.0,333135000.0
2021,2021-02-28,봄_수트_수트팬츠_ZC,78,4815930,125667.0,23973.0,65008.0,2,73507.0,62248.0,61743.0,51.0,01_시즌,1869894.0,9802026.0,464,33966570,11123472.0,58309488.0
2021,2021-02-28,봄_스웨터_T-에리_ZB,769,27031943,99900.0,9848.0,35152.0,2,39622.0,34775.0,35152.0,65.0,01_시즌,7573112.0,76823100.0,3676,157077124,36201248.0,367232400.0
2021,2021-02-28,봄_스웨터_라운드_ZB,2960,112882732,94900.0,8929.0,38104.0,2,39588.0,34180.0,38136.0,60.0,01_시즌,26429840.0,280904000.0,15299,619310338,136604771.0,1451875100.0
2021,2021-02-28,봄_스웨터_오픈형(CARDIGAN)_ZB,385,25578877,159900.0,14254.0,66434.0,2,71461.0,62254.0,66439.0,58.0,01_시즌,5487790.0,61561500.0,1743,128515517,24844722.0,278705700.0
2021,2021-02-28,봄_우븐 셔츠_드레스셔츠_ZB,250,8119780,69900.0,5929.0,32479.0,2,32540.0,28275.0,32479.0,54.0,01_시즌,1482250.0,17475000.0,1213,42599547,7191877.0,84788700.0
2021,2021-02-28,봄_우븐 셔츠_캐쥬얼셔츠_ZB,514,16207481,69900.0,8024.0,31637.0,2,30428.0,26888.0,31532.0,55.0,01_시즌,4124336.0,35928600.0,3758,123294286,30154192.0,262684200.0
2021,2021-02-28,봄_점퍼_패딩점퍼_ZB,400,34813959,199000.0,19336.0,87035.0,2,99750.0,89466.0,87035.0,56.0,01_시즌,7734400.0,79600000.0,1694,177659401,32755184.0,337106000.0
2021,2021-02-28,봄_조끼_패딩베스트_ZB,51,843746,79000.0,10099.0,16544.0,2,15406.0,16201.0,16544.0,79.0,01_시즌,515049.0,4029000.0,1594,23195289,16097806.0,125926000.0
2021,2021-02-28,봄_코트_더블코트_ZB,128,15955548,329000.0,34815.0,124653.0,2,155752.0,107074.0,124653.0,62.0,01_시즌,4456320.0,42112000.0,528,85011456,18382230.0,173712000.0
2021,2021-02-28,봄_코트_싱글코트_ZB,1412,140295550,249000.0,25980.0,98476.0,2,131685.0,100021.0,99359.0,60.0,01_시즌,36683760.0,351588000.0,3968,504571223,102665441.0,988032000.0
2021,2021-02-28,사계절_니트 셔츠_라운드_ZB,251,3837610,19900.0,5405.0,15289.0,2,15289.0,14508.0,15289.0,23.0,01_시즌,1356655.0,4994900.0,251,3837610,1356655.0,4994900.0
2021,2021-02-28,사계절_데님_데님팬츠_ZB,291,17635430,79900.0,11720.0,60831.0,2,66123.0,51123.0,60603.0,24.0,01_시즌,3410520.0,23250900.0,1084,72635636,12704480.0,86611600.0
2021,2021-02-28,사계절_수트_블레이져(수트)_ZB,851,99644183,199000.0,36613.0,109311.0,2,108992.0,134016.0,117091.0,41.0,01_시즌,31157663.0,169349000.0,6573,770528455,239541937.0,1308027000.0
2021,2021-02-28,사계절_수트_수트팬츠_ZB,991,62886301,99000.0,17285.0,59798.0,2,60490.0,67813.0,63457.0,36.0,01_시즌,17129435.0,98109000.0,7627,488520981,130995550.0,755073000.0
2021,2021-02-28,사계절_우븐 셔츠_드레스셔츠_ZB,2099,65932257,56567.0,7777.0,35908.0,2,36691.0,32928.0,31411.0,44.0,01_시즌,16323923.0,118734133.0,13783,442502665,107190391.0,779662961.0
2021,2021-02-28,사계절_우븐 셔츠_드레스셔츠_ZC,21,551930,39900.0,7535.0,26282.0,2,28139.0,28709.0,26282.0,34.0,01_시즌,158235.0,837900.0,132,3912660,994620.0,5266800.0
2021,2021-02-28,사계절_자켓_싱글재킷_ZB,105,12284600,199000.0,23618.0,116996.0,2,106055.0,110719.0,116996.0,41.0,01_시즌,2479890.0,20895000.0,416,50116300,9825088.0,82784000.0
2021,2021-02-28,사계절_팬츠_팬츠(일반)_ZB,1647,58527490,64900.0,10058.0,34880.0,2,34949.0,41957.0,35536.0,45.0,01_시즌,16565526.0,106890300.0,6060,235680778,61222754.0,395109000.0
