기획년도,주차,카테고리,판매수량,판매액,평균 택가,평균 원가,주차별 평균 실판매가,월,월별 평균 실판매가,년도별 평균 실판매가,실판매가,할인율,시즌이월
2021,2021-01-17,사계절_자켓_싱글재킷_ZB,0,0,199000.0,23618.0,,1,199000.0,110718.85416666667,199000.0,0.0,01_시즌
2021,2021-01-17,사계절_팬츠_팬츠(일반)_ZB,253,17448980,69900.0,10105.0,68968.0,1,57987.0,41957.32876712329,68968.30039525691,1.3329035833234442,01_시즌
2021,2021-01-17,여름_우븐 셔츠_드레스셔츠_ZB,0,0,69900.0,6329.0,,1,,23706.41904761905,23706.41904761905,66.08523741399279,01_시즌
2021,2021-01-17,여름_우븐 셔츠_드레스셔츠_ZE,11,329187,79900.0,6547.0,29926.0,1,28122.0,18328.23076923077,29926.090909090908,62.54556832404141,01_시즌
2021,2021-01-24,봄_가죽&FUR_가죽점퍼_ZA,51,24770500,999000.0,204500.0,485429.0,1,530682.1,455749.6530612245,485696.07843137253,51.38177393079354,01_시즌
2021,2021-01-24,봄_니트 셔츠_라운드_ZB,961,45201004,69900.0,7574.0,50931.333333333336,1,41773.5,24107.081632653062,47035.383975026016,32.71046641627179,01_시즌
2021,2021-01-24,봄_니트 셔츠_라운드_ZE,88,1812151,69900.0,6179.0,20593.0,1,24672.6,16698.758620689656,20592.625,70.53987839771102,01_시즌
2021,2021-01-24,봄_수트_블레이져(수트)_ZA,92,14824867,319000.0,53743.75,183930.33333333334,1,188352.53333333333,166517.05113636365,161139.85869565216,49.4859377129617,01_시즌
2021,2021-01-24,봄_수트_블레이져(수트)_ZB,311,47355540,199000.0,40583.2,151401.6,1,160160.125,125210.8712446352,152268.61736334406,23.483106852590925,01_시즌
2021,2021-01-24,봄_수트_블레이져(수트)_ZC,53,8389120,239000.0,46064.333333333336,158383.66666666666,1,160402.8,124769.1,158285.28301886792,33.77184810926028,01_시즌
2021,2021-01-24,봄_수트_수트팬츠_ZA,106,8482433,179000.0,30103.25,98507.66666666667,1,104290.46666666666,91701.48587570622,80022.95283018867,55.294439759671135,01_시즌
2021,2021-01-24,봄_수트_수트팬츠_ZB,333,25318260,99000.0,20850.0,75637.2,1,74954.45833333333,64274.36595744681,76030.81081081081,23.2012012012012,01_시즌
2021,2021-01-24,봄_수트_수트팬츠_ZC,50,3893756,125666.66666666667,23972.666666666668,78356.66666666667,1,79458.93333333333,62248.379310344826,77875.12,38.030408488063664,01_시즌
2021,2021-01-24,봄_스웨터_T-에리_ZB,143,3802605,99900.0,9848.0,26592.0,1,48735.0,34774.617021276594,26591.643356643355,73.38173838173839,01_시즌
2021,2021-01-24,봄_스웨터_VEST_ZE,32,814912,99900.0,8411.0,25466.0,1,28886.6,20930.145833333332,25466.0,74.50850850850851,01_시즌
2021,2021-01-24,봄_스웨터_라운드_ZB,1517,61504926,94900.0,8929.0,40548.0,1,40590.0,34180.0198019802,40543.78773895847,57.277357493194444,01_시즌
2021,2021-01-24,봄_스웨터_라운드_ZD,0,0,89900.0,9315.0,,1,26250.0,26250.0,26250.0,70.80088987764182,01_시즌
2021,2021-01-24,봄_스웨터_라운드_ZE,313,9951594,119900.0,8392.0,31794.0,1,34918.8,21313.56,31794.230031948882,73.48271056551386,01_시즌
2021,2021-01-24,봄_스웨터_오픈형(CARDIGAN)_ZB,109,7147019,159900.0,14254.0,66755.0,1,152745.77777777778,62254.30303030303,65568.98165137615,58.993757566368885,01_시즌
2021,2021-01-24,봄_우븐 셔츠_드레스셔츠_ZB,122,4255380,69900.0,5929.0,34880.0,1,40054.6,28274.75,34880.16393442623,50.099908534440296,01_시즌
2021,2021-01-24,봄_우븐 셔츠_드레스셔츠_ZE,507,9386960,79900.0,5212.666666666667,18407.666666666668,1,18343.0,14305.609756097561,18514.714003944773,76.82764204762857,01_시즌
2021,2021-01-24,봄_우븐 셔츠_캐쥬얼셔츠_ZB,439,14676457,69900.0,8024.0,33294.0,1,38519.666666666664,26887.81333333333,33431.56492027335,52.17229625139721,01_시즌
2021,2021-01-24,봄_우븐 셔츠_캐쥬얼셔츠_ZD,0,0,69900.0,8987.0,,1,48930.0,44362.833333333336,48930.0,30.0,01_시즌
2021,2021-01-24,봄_점퍼_패딩점퍼_ZB,90,8427007,199000.0,19336.0,93633.0,1,119480.25,89465.97959183673,93633.41111111111,52.9480346175321,01_시즌
2021,2021-01-24,봄_점퍼_패딩점퍼_ZD,0,0,199000.0,27004.0,,1,59250.0,59250.0,59250.0,70.22613065326632,01_시즌
2021,2021-01-24,봄_조끼_패딩베스트_ZB,2,157463,79000.0,10099.0,78732.0,1,30722.6,16201.333333333334,78731.5,0.339873417721519,01_시즌
2021,2021-01-24,봄_코트_더블코트_ZB,22,3314807,329000.0,34815.0,150673.0,1,243505.0,107073.6,150673.04545454544,54.20272174633877,01_시즌
2021,2021-01-24,봄_코트_더블코트_ZE,29,3264818,399000.0,36613.0,112580.0,1,126554.0,88606.4054054054,112579.93103448275,71.78447843747298,01_시즌
2021,2021-01-24,봄_코트_싱글코트_ZB,289,38637800,249000.0,25439.0,132396.0,1,178905.75,100020.80645161291,133694.80968858133,46.30730534595127,01_시즌
2021,2021-01-24,봄_코트_싱글코트_ZE,94,8700162,329000.0,22554.0,92555.0,1,106475.25,69359.53658536586,92554.91489361702,71.8678070232167,01_시즌
2021,2021-01-24,봄_팬츠_팬츠(일반)_ZE,253,8372564,76566.66666666667,9298.0,32739.333333333332,1,34364.8,24706.60769230769,33093.13833992095,56.778661288740594,01_시즌
2021,2021-01-24,사계절_데님_데님팬츠_ZB,78,5910700,79900.0,11720.5,76741.0,1,75709.33333333333,51122.50505050505,75778.20512820513,5.158691954686953,01_시즌
2021,2021-01-24,사계절_소품_벨트_ZB,166,6951880,39900.0,7683.5,38624.0,1,37842.5,38165.37106918239,41878.79518072289,-4.959386417851853,01_시즌
2021,2021-01-24,사계절_소품_신발_ZB,61,9657960,159900.0,40000.0,158327.0,1,157360.4,153362.43037974683,158327.2131147541,0.9836065573770524,01_시즌
2021,2021-01-24,사계절_소품_양말_ZB,539,1761214,3300.0,820.0,3268.0,1,3288.2,7094.660606060606,3267.5584415584417,0.9830775285320698,01_시즌
2021,2021-01-24,사계절_소품_타이_ZA,535,19953895,44900.0,6420.666666666667,37611.0,1,40018.76666666667,43050.72233820459,37297.0,16.933184855233854,01_시즌
2021,2021-01-24,사계절_수트_블레이져(수트)_ZB,569,65797500,199000.0,36612.8,106223.8,1,122517.82608695653,134016.21951219512,115637.08260105448,41.890913265801764,01_시즌
2021,2021-01-24,사계절_수트_수트팬츠_ZB,688,43125700,99000.0,17284.8,57811.6,1,66125.17391304347,67813.16254416961,62682.70348837209,36.68413789053324,01_시즌
2021,2021-01-24,사계절_우븐 셔츠_드레스셔츠_ZB,1525,46197943,56566.666666666664,7776.666666666667,36013.666666666664,1,38628.8,32928.166666666664,30293.733114754097,46.44596385134809,01_시즌
2021,2021-01-24,사계절_우븐 셔츠_드레스셔츠_ZC,14,382000,39900.0,7535.0,27286.0,1,30811.6,28709.18,27285.714285714286,31.614751163623346,01_시즌
2021,2021-01-24,사계절_자켓_싱글재킷_ZB,0,0,199000.0,23618.0,,1,199000.0,110718.85416666667,199000.0,0.0,01_시즌
2021,2021-01-24,사계절_팬츠_팬츠(일반)_ZB,110,6691440,69900.0,10105.0,60831.0,1,57987.0,41957.32876712329,60831.27272727273,12.973858759266484,01_시즌
2021,2021-01-24,여름_우븐 셔츠_드레스셔츠_ZB,0,0,69900.0,6329.0,,1,,23706.41904761905,23706.41904761905,66.08523741399279,01_시즌
2021,2021-01-24,여름_우븐 셔츠_드레스셔츠_ZE,51,1220853,79900.0,6547.0,23938.0,1,28122.0,18328.23076923077,23938.29411764706,70.0396819553854,01_시즌
2021,2021-01-31,봄_가죽&FUR_가죽점퍼_ZA,170,83960000,999000.0,204500.0,493421.0,1,530682.1,455749.6530612245,493882.35294117645,50.56232703291526,01_시즌
2021,2021-01-31,봄_니트 셔츠_라운드_ZB,1167,29689296,69900.0,7574.0,33454.0,1,41773.5,24107.081632653062,25440.699228791775,63.60414988727929,01_시즌
2021,2021-01-31,봄_니트 셔츠_라운드_ZE,86,1707614,69900.0,6179.0,19856.0,1,24672.6,16698.758620689656,19855.976744186046,71.59373856339622,01_시즌
2021,2021-01-31,봄_수트_블레이져(수트)_ZA,133,22282870,319000.0,53743.75,188099.75,1,188352.53333333333,166517.05113636365,167540.37593984962,47.479505974968774,01_시즌
2021,2021-01-31,봄_수트_블레이져(수트)_ZB,217,31567544,199000.0,40583.2,148670.75,1,160160.125,125210.8712446352,145472.5529953917,26.89821457518004,01_시즌
