,주차,카테고리,판매액,판매수량,매출원가,판매택가,실판매가,택가,할인율,할인율2
4863,2022-01-30,수트_수트팬츠_ZB,19788600,192,3915833,24768000,103065.625,129000.0,20.104166666666668,20.104166666666668
4864,2022-01-30,우븐 셔츠_드레스셔츠_ZB,2198740,42,261068,2935800,52350.95238095238,69900.0,25.10593364670618,25.10593364670618
4865,2022-01-30,우븐 셔츠_캐쥬얼셔츠_ZB,0,0,0,0,0.0,0.0,0.0,0.0
4866,2022-01-30,니트 셔츠_라운드_ZB,10366780,254,2383449,17754600,40814.09448818897,69900.0,41.61073749901434,41.61073749901434
4867,2022-01-30,니트 셔츠_후드티_ZB,1594860,37,442644,3326300,43104.32432432433,89900.0,52.053031897303306,52.05303189730331
4868,2022-01-30,팬츠_니트팬츠_ZB,2756040,76,637581,5312400,36263.68421052631,69900.0,48.120623447029594,48.120623447029594
4869,2022-01-30,수트_블레이져(수트)_ZC,11317689,63,2711638,15057000,179645.85714285713,239000.0,24.83436939629409,24.834369396294083
4870,2022-01-30,수트_수트팬츠_ZC,6153211,64,1372458,8256000,96143.921875,129000.0,25.469828003875968,25.469828003875968
4871,2022-01-30,수트_블레이져(수트)_ZC,43785089,240,9713760,57360000,182437.87083333332,239000.0,23.666162831241287,23.666162831241284
4872,2022-01-30,수트_수트팬츠_ZC,20519574,215,4375708,27735000,95439.87906976744,129000.0,26.015597620335317,26.015597620335317
4894,2022-02-06,가죽&FUR_가죽점퍼_ZA,606800,10,1747300,9990000,60680.0,999000.0,93.92592592592592,93.92592592592592
4895,2022-02-06,니트 셔츠_오픈형티(맨투맨 등)_ZA,5939210,76,914274,9872400,78147.5,129900.0,39.84026173979984,39.84026173979984
4896,2022-02-06,우븐 셔츠_캐쥬얼셔츠_ZA,7648691,98,1357702,12730200,78047.86734693877,129900.0,39.91696124177154,39.91696124177154
4897,2022-02-06,팬츠_니트팬츠_ZA,3608260,70,627385,6293000,51546.57142857143,89900.0,42.66232321627205,42.66232321627205
4899,2022-02-06,스웨터_VEST_ZA,2366280,38,320574,3796200,62270.52631578947,99900.0,37.66714082503556,37.66714082503556
4900,2022-02-06,스웨터_오픈형(CARDIGAN)_ZA,6000830,51,738451,10194900,117663.33333333333,199900.0,41.1389027847257,41.138902784725694
4901,2022-02-06,수트_블레이져(수트)_ZB,133085442,722,30249243,172558000,184328.86703601107,239000.0,22.87495103095771,22.874951030957707
4902,2022-02-06,수트_수트팬츠_ZB,78429645,786,16536122,101394000,99783.26335877863,129000.0,22.648633055210365,22.648633055210368
4903,2022-02-06,스웨터_T-에리_ZB,11049690,202,2211769,20179800,54701.43564356436,99900.0,45.24380816460024,45.243808164600246
4904,2022-02-06,스웨터_라운드_ZB,51230975,1035,11605207,97396500,49498.52657004831,94102.89855072464,47.399572879928954,47.399572879928954
4905,2022-02-06,스웨터_오픈형(CARDIGAN)_ZB,22076779,241,3677756,38535900,91604.89211618257,159900.0,42.71113688794086,42.71113688794085
4906,2022-02-06,우븐 셔츠_캐쥬얼셔츠_ZB,6959730,169,1315759,11813100,41181.83431952663,69900.0,41.0846433197044,41.0846433197044
4907,2022-02-06,점퍼_패딩점퍼_ZB,9390600,66,1552442,16434000,142281.81818181818,249000.0,42.85870755750274,42.85870755750274
4908,2022-02-06,코트_싱글코트_ZB,44431046,236,6220074,65964000,188267.14406779662,279508.4745762712,32.64349342065369,32.64349342065369
4909,2022-02-06,니트 셔츠_라운드_ZB,5252000,148,808170,10345200,35486.48648648649,69900.0,49.232494296871984,49.23249429687198
4910,2022-02-06,데님_데님팬츠_ZB,19745850,337,4145187,33666300,58593.02670623145,99900.0,41.34832161538393,41.34832161538393
4912,2022-02-06,수트_블레이져(수트)_ZB,145564520,967,34884024,231113000,150532.0785935884,239000.0,37.01586669724335,37.01586669724334
4913,2022-02-06,수트_수트팬츠_ZB,73516938,940,16552478,121260000,78209.5085106383,129000.0,39.372474022761004,39.37247402276101
4914,2022-02-06,우븐 셔츠_드레스셔츠_ZB,73397653,2214,17161645,154758600,33151.60478771455,69900.0,52.57281146249707,52.57281146249708
4915,2022-02-06,자켓_싱글재킷_ZB,17025300,122,3574066,29158000,139551.6393442623,239000.0,41.61019274298648,41.610192742986484
4916,2022-02-06,팬츠_니트팬츠_ZB,1086000,24,170982,1677600,45250.0,69900.0,35.264663805436335,35.264663805436335
4917,2022-02-06,팬츠_팬츠(일반)_ZB,56617652,1074,11315194,107292600,52716.621973929236,99900.0,47.23060863470547,47.23060863470547
4918,2022-02-06,수트_블레이져(수트)_ZB,61256022,331,13213019,79109000,185063.51057401812,239000.0,22.56756879748196,22.567568797481954
4919,2022-02-06,수트_수트팬츠_ZB,44279158,442,9014574,57018000,100179.09049773756,129000.0,22.34179031183135,22.341790311831353
4920,2022-02-06,우븐 셔츠_드레스셔츠_ZB,14607480,293,1821258,20480700,49854.88054607509,69900.0,28.676851865414754,28.676851865414758
4921,2022-02-06,우븐 셔츠_캐쥬얼셔츠_ZB,0,0,0,0,0.0,0.0,0.0,0.0
4922,2022-02-06,점퍼_점퍼_ZB,0,0,0,0,0.0,0.0,0.0,0.0
4923,2022-02-06,니트 셔츠_라운드_ZB,11656919,336,3153691,23486400,34693.21130952381,69900.0,50.36736579467266,50.367365794672665
4924,2022-02-06,니트 셔츠_후드티_ZB,5421586,106,1264452,9529400,51147.03773584906,89900.0,43.106743341658444,43.106743341658444
4925,2022-02-06,팬츠_니트팬츠_ZB,3599530,91,764649,6360900,39555.27472527473,69900.0,43.41162414123787,43.41162414123787
4926,2022-02-06,수트_블레이져(수트)_ZC,37021100,203,8766428,48517000,182369.95073891626,239000.0,23.694581280788178,23.694581280788178
4927,2022-02-06,수트_수트팬츠_ZC,22870400,233,4892562,30057000,98156.22317596567,129000.0,23.909904514755294,23.909904514755297
4928,2022-02-06,수트_블레이져(수트)_ZC,54482886,301,12180803,71939000,181006.2657807309,239000.0,24.26516076120046,24.265160761200463
4929,2022-02-06,수트_수트팬츠_ZC,27548596,282,5739301,36378000,97690.05673758865,129000.0,24.271273846830507,24.271273846830503
4952,2022-02-13,가죽&FUR_가죽점퍼_ZA,26972800,44,8296100,43956000,613018.1818181818,999000.0,38.63681863681864,38.63681863681864
4953,2022-02-13,니트 셔츠_오픈형티(맨투맨 등)_ZA,4962010,69,830069,8963100,71913.1884057971,129900.0,44.63957782463657,44.63957782463657
4954,2022-02-13,우븐 셔츠_캐쥬얼셔츠_ZA,10194500,124,1717910,16107600,82213.70967741935,129900.0,36.71000024832999,36.71000024832998
4955,2022-02-13,팬츠_니트팬츠_ZA,1874240,37,331618,3326300,50655.13513513513,89900.0,43.653909749571596,43.653909749571596
4957,2022-02-13,수트_블레이져(수트)_ZA,25659500,115,5741715,36685000,223126.08695652173,319000.0,30.054518195447738,30.05451819544773
4958,2022-02-13,수트_수트팬츠_ZA,17135670,137,3402071,24523000,125077.88321167883,179000.0,30.12408759124088,30.124087591240876
4959,2022-02-13,스웨터_T-에리_ZA,0,0,0,0,0.0,0.0,0.0,0.0
4960,2022-02-13,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0,0.0
4961,2022-02-13,우븐 셔츠_캐쥬얼셔츠_ZA,0,0,0,0,0.0,0.0,0.0,0.0
4962,2022-02-13,스웨터_VEST_ZA,607720,16,134979,1598400,37982.5,99900.0,61.97947947947948,61.97947947947948
4963,2022-02-13,스웨터_오픈형(CARDIGAN)_ZA,4848030,41,594265,8195900,118244.63414634146,199900.0,40.84810698031943,40.84810698031943
4964,2022-02-13,수트_블레이져(수트)_ZB,74998211,401,16949801,95839000,187027.95760598505,239000.0,21.745624432642238,21.745624432642245
4965,2022-02-13,수트_수트팬츠_ZB,41436941,413,8718491,53277000,100331.57627118644,129000.0,22.223584285901985,22.223584285901985
4966,2022-02-13,스웨터_T-에리_ZB,4213280,85,934962,8491500,49568.0,99900.0,50.38238238238238,50.38238238238238
4967,2022-02-13,스웨터_라운드_ZB,56111329,1137,12430540,105336300,49350.333333333336,92644.06332453826,46.73125124007583,46.731251240075835
4968,2022-02-13,스웨터_오픈형(CARDIGAN)_ZB,19486220,226,3453835,36137400,86222.21238938053,159900.0,46.077415641413054,46.077415641413054
4969,2022-02-13,우븐 셔츠_캐쥬얼셔츠_ZB,6389777,157,1223332,10974300,40699.21656050955,69900.0,41.77508360442125,41.77508360442124
4970,2022-02-13,점퍼_패딩점퍼_ZB,17219811,127,2987274,31623000,135589.06299212598,249000.0,45.54656104733897,45.54656104733896
4971,2022-02-13,코트_싱글코트_ZB,62640851,327,8649953,92463000,191562.23547400613,282761.46788990824,32.25306230600347,32.253062306003486
4972,2022-02-13,니트 셔츠_라운드_ZB,7234045,215,1174089,15028500,33646.72093023256,69900.0,51.86449080081179,51.864490800811794
4973,2022-02-13,데님_데님팬츠_ZB,6089000,108,1342232,10789200,56379.62962962963,99900.0,43.56393430467505,43.563934304675044
4976,2022-02-13,수트_블레이져(수트)_ZB,112029018,765,27581988,182835000,146443.16078431372,239000.0,38.726710968906396,38.72671096890639
4977,2022-02-13,수트_수트팬츠_ZB,52017195,694,12275508,89526000,74952.73054755043,129000.0,41.89710810267409,41.89710810267408
4978,2022-02-13,우븐 셔츠_드레스셔츠_ZB,79652612,2326,17973286,162587400,34244.459157351674,69900.0,51.00935742868144,51.00935742868143
4979,2022-02-13,자켓_싱글재킷_ZB,15919000,110,3222518,26290000,144718.18181818182,239000.0,39.44845949030049,39.44845949030049
4980,2022-02-13,팬츠_니트팬츠_ZB,528000,12,85491,838800,44000.0,69900.0,37.05293276108727,37.05293276108727
4981,2022-02-13,팬츠_팬츠(일반)_ZB,70244797,1314,13785462,131268600,53458.74961948249,99900.0,46.487738118636145,46.48773811863614
4982,2022-02-13,수트_블레이져(수트)_ZB,37118381,205,8183290,48995000,181065.2731707317,239000.0,24.240471476681297,24.240471476681293
4983,2022-02-13,수트_수트팬츠_ZB,18736902,195,3977138,25155000,96086.67692307693,129000.0,25.51420393559928,25.514203935599284
4984,2022-02-13,우븐 셔츠_드레스셔츠_ZB,8544800,266,1653428,18593400,32123.30827067669,69900.0,54.0439080533953,54.04390805339529
4985,2022-02-13,우븐 셔츠_캐쥬얼셔츠_ZB,3452160,48,376617,4315200,71920.0,89900.0,20.0,20.0
4986,2022-02-13,자켓_싱글재킷_ZB,1912000,10,234697,2390000,191200.0,239000.0,20.0,20.0
4987,2022-02-13,점퍼_점퍼_ZB,0,0,0,0,0.0,0.0,0.0,0.0
4988,2022-02-13,니트 셔츠_라운드_ZB,4371730,171,1605773,11952900,25565.672514619884,69900.0,63.425361209413616,63.425361209413616
4989,2022-02-13,니트 셔츠_후드티_ZB,4392740,100,1189856,8990000,43927.4,89900.0,51.13748609566185,51.13748609566185
4990,2022-02-13,팬츠_니트팬츠_ZB,5490480,154,1297217,10764600,35652.46753246753,69900.0,48.99503929546848,48.99503929546848
4991,2022-02-13,팬츠_니트팬츠_ZB,0,0,0,0,0.0,0.0,0.0,0.0
4992,2022-02-13,수트_블레이져(수트)_ZC,11680659,65,2860835,15535000,179702.44615384616,239000.0,24.810691985838428,24.810691985838428
4993,2022-02-13,수트_수트팬츠_ZC,3911280,40,843362,5160000,97782.0,129000.0,24.2,24.2
4994,2022-02-13,수트_블레이져(수트)_ZC,50234453,248,10919923,65992000,202558.27822580645,266096.77419354836,23.877965510971016,23.877965510971027
4995,2022-02-13,수트_수트팬츠_ZC,26845073,243,5357755,35497000,110473.55144032922,146078.18930041153,24.37368510014931,24.37368510014931
5018,2022-02-20,가죽&FUR_가죽점퍼_ZA,10288800,18,3297600,17982000,571600.0,999000.0,42.78278278278278,42.78278278278278
5019,2022-02-20,니트 셔츠_오픈형티(맨투맨 등)_ZA,4829520,66,793977,8573400,73174.54545454546,129900.0,43.66855623206662,43.66855623206663
5020,2022-02-20,우븐 셔츠_캐쥬얼셔츠_ZA,7252920,91,1260725,11820900,79702.41758241758,129900.0,38.643250513920265,38.64325051392026
5021,2022-02-20,팬츠_니트팬츠_ZA,2287420,42,376431,3775800,54462.380952380954,89900.0,39.41893108745166,39.41893108745167
5023,2022-02-20,수트_블레이져(수트)_ZA,27469400,124,6191067,39556000,221527.4193548387,319000.0,30.55566791384367,30.555667913843664
5024,2022-02-20,수트_수트팬츠_ZA,18506870,151,3749728,27029000,122562.05298013244,179000.0,31.52957934070813,31.52957934070813
5025,2022-02-20,스웨터_T-에리_ZA,0,0,0,0,0.0,0.0,0.0,0.0
5026,2022-02-20,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0,0.0
5027,2022-02-20,우븐 셔츠_캐쥬얼셔츠_ZA,0,0,0,0,0.0,0.0,0.0,0.0
5028,2022-02-20,스웨터_VEST_ZA,978650,18,151851,1798200,54369.444444444445,99900.0,45.57613168724279,45.5761316872428
5029,2022-02-20,스웨터_오픈형(CARDIGAN)_ZA,4381680,40,574010,7996000,109542.0,199900.0,45.2016008004002,45.2016008004002
5030,2022-02-20,수트_블레이져(수트)_ZB,62431710,334,14077904,79826000,186921.2874251497,239000.0,21.790256307468745,21.790256307468745
5031,2022-02-20,수트_수트팬츠_ZB,36333140,363,7665503,46827000,100091.29476584023,129000.0,22.409849018728504,22.40984901872851
5032,2022-02-20,스웨터_T-에리_ZB,9256558,196,2155742,19580400,47227.336734693876,99900.0,52.72538865396008,52.72538865396008
5033,2022-02-20,스웨터_라운드_ZB,52889000,1084,11907588,100701600,48790.59040590406,92898.15498154981,47.479483940672246,47.479483940672246
5034,2022-02-20,스웨터_오픈형(CARDIGAN)_ZB,10725340,136,2053239,21746400,78862.79411764706,159900.0,50.6799286318655,50.6799286318655
5035,2022-02-20,우븐 셔츠_캐쥬얼셔츠_ZB,4720780,122,949862,8527800,38694.91803278688,69900.0,44.64246347240789,44.64246347240789
5036,2022-02-20,점퍼_패딩점퍼_ZB,16974526,137,3222493,34113000,123901.64963503649,249000.0,50.24030135139097,50.24030135139097
5037,2022-02-20,코트_싱글코트_ZB,43740650,253,6696812,71077000,172887.94466403162,280936.75889328064,38.46019106039929,38.46019106039928
5038,2022-02-20,니트 셔츠_라운드_ZB,6307200,187,1021128,13071300,33728.342245989305,69900.0,51.74772210874206,51.74772210874205
5039,2022-02-20,데님_데님팬츠_ZB,17536450,303,3786366,30269700,57876.07260726073,99900.0,42.0659933861254,42.0659933861254
5042,2022-02-20,수트_블레이져(수트)_ZB,33343879,315,11012041,75285000,105853.58412698413,239000.0,55.709797436408316,55.709797436408316
5043,2022-02-20,수트_수트팬츠_ZB,48794014,629,11098921,81141000,77573.94912559619,129000.0,39.8651557165921,39.865155716592106
5044,2022-02-20,우븐 셔츠_드레스셔츠_ZB,62157162,1860,14402881,130014000,33417.829032258065,69900.0,52.19194702109004,52.19194702109004
5045,2022-02-20,자켓_싱글재킷_ZB,15181370,109,3193223,26051000,139278.623853211,239000.0,41.7244251660205,41.724425166020495
5046,2022-02-20,팬츠_니트팬츠_ZB,781930,18,128454,1258200,43440.555555555555,69900.0,37.85328246701637,37.85328246701637
5047,2022-02-20,팬츠_팬츠(일반)_ZB,48606710,939,9765430,93806100,51764.33439829606,99900.0,48.1838494511551,48.1838494511551
5048,2022-02-20,수트_블레이져(수트)_ZB,83485360,449,18033749,107311000,185936.21380846325,239000.0,22.202421000642993,22.202421000642993
5049,2022-02-20,수트_수트팬츠_ZB,54965384,549,11330447,70821000,100119.09653916211,129000.0,22.388297256463478,22.388297256463478
5050,2022-02-20,우븐 셔츠_드레스셔츠_ZB,15365460,426,2647972,29777400,36069.15492957747,69900.0,48.39891998629833,48.39891998629833
5051,2022-02-20,우븐 셔츠_캐쥬얼셔츠_ZB,-2053760,-28,-214365,-2517200,73348.57142857143,89900.0,18.41093278245669,18.410932782456698
5052,2022-02-20,자켓_싱글재킷_ZB,191200,1,23470,239000,191200.0,239000.0,20.0,20.0
5053,2022-02-20,점퍼_점퍼_ZB,0,0,0,0,0.0,0.0,0.0,0.0
5054,2022-02-20,니트 셔츠_라운드_ZB,15343756,454,4262122,31734600,33796.81938325991,69900.0,51.64975767773975,51.64975767773976
5055,2022-02-20,니트 셔츠_후드티_ZB,9966387,232,2764293,20856800,42958.56465517241,89900.0,52.21516723562579,52.21516723562579
5056,2022-02-20,팬츠_니트팬츠_ZB,14559298,402,3384525,28099800,36217.159203980096,69900.0,48.187182826924044,48.18718282692404
5057,2022-02-20,팬츠_니트팬츠_ZB,0,0,0,0,0.0,0.0,0.0,0.0
5058,2022-02-20,수트_블레이져(수트)_ZC,22276060,121,5325624,28919000,184099.6694214876,239000.0,22.970849614440336,22.970849614440333
5059,2022-02-20,수트_수트팬츠_ZC,11690930,117,2499359,15093000,99922.47863247863,129000.0,22.540714238388663,22.540714238388656
5060,2022-02-20,수트_블레이져(수트)_ZC,72617710,349,15582089,93091000,208073.6676217765,266736.38968481374,21.992770514872547,21.992770514872543
5061,2022-02-20,수트_수트팬츠_ZC,37961294,333,7440420,48857000,113997.87987987988,146717.71771771772,22.301217839818246,22.301217839818246
5085,2022-02-27,가죽&FUR_가죽점퍼_ZA,15583500,26,4631300,25974000,599365.3846153846,999000.0,40.003465003465,40.003465003465
5086,2022-02-27,니트 셔츠_오픈형티(맨투맨 등)_ZA,4034839,60,721806,7794000,67247.31666666667,129900.0,48.23147292789325,48.23147292789325
5087,2022-02-27,우븐 셔츠_캐쥬얼셔츠_ZA,5127860,76,1052912,9872400,67471.84210526316,129900.0,48.058628094485634,48.058628094485634
5088,2022-02-27,팬츠_니트팬츠_ZA,2673020,60,537759,5394000,44550.333333333336,89900.0,50.44456803856136,50.444568038561364
5090,2022-02-27,수트_블레이져(수트)_ZA,26119600,123,6141139,39237000,212354.47154471546,319000.0,33.431200142722425,33.43120014272243
5091,2022-02-27,수트_수트팬츠_ZA,21966614,183,4544373,32757000,120036.14207650273,179000.0,32.940702750557136,32.940702750557136
5092,2022-02-27,스웨터_T-에리_ZA,0,0,0,0,0.0,0.0,0.0,0.0
5093,2022-02-27,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0,0.0
5094,2022-02-27,우븐 셔츠_캐쥬얼셔츠_ZA,0,0,0,0,0.0,0.0,0.0,0.0
5095,2022-02-27,자켓_싱글재킷_ZA,1243200,6,187179,1554000,207200.0,259000.0,20.0,20.0
5096,2022-02-27,팬츠_팬츠(일반)_ZA,778400,7,96035,973000,111200.0,139000.0,20.0,20.0
5097,2022-02-27,스웨터_VEST_ZA,806830,16,134979,1598400,50426.875,99900.0,49.522647647647645,49.522647647647645
5098,2022-02-27,스웨터_오픈형(CARDIGAN)_ZA,779020,14,206228,2798600,55644.28571428572,199900.0,72.16393911241335,72.16393911241335
5099,2022-02-27,수트_블레이져(수트)_ZB,46152850,254,10705929,60706000,181704.1338582677,239000.0,23.97316574967878,23.97316574967878
5100,2022-02-27,수트_수트팬츠_ZB,27844884,289,6088992,37281000,96349.07958477509,129000.0,25.3107910195542,25.310791019554195
5101,2022-02-27,스웨터_T-에리_ZB,13075739,269,2958717,26873100,48608.69516728625,99900.0,51.342647480193946,51.342647480193946
5102,2022-02-27,스웨터_라운드_ZB,44440324,941,10446959,87915900,47226.69925611052,93428.16153028693,49.4513233669905,49.4513233669905
5103,2022-02-27,스웨터_오픈형(CARDIGAN)_ZB,12049180,138,2110285,22066200,87312.89855072464,159900.0,45.39531047484388,45.39531047484388
5104,2022-02-27,우븐 셔츠_캐쥬얼셔츠_ZB,6557645,185,1441047,12931500,35446.72972972973,69900.0,49.28937091598036,49.289370915980356
5105,2022-02-27,점퍼_패딩점퍼_ZB,13908760,121,2846143,30129000,114948.42975206612,249000.0,53.83597198712204,53.83597198712204
5106,2022-02-27,코트_싱글코트_ZB,31959680,267,7217654,75203000,119699.17602996255,281659.17602996255,57.50212092602689,57.50212092602689
5107,2022-02-27,니트 셔츠_라운드_ZB,5444254,196,1070150,13700400,27776.80612244898,69900.0,60.26207993927185,60.26207993927185
