Unnamed: 0,주차,라인,성별,기획년도,시즌이월,상품년차,시즌,복종,소품종,카테고리,할인율,판매액,판매수량,매출원가,판매택가
10696,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,가을,수트,블레이져(수트),수트_블레이져(수트)_ZB,19.761904761904763,28262700,126,6381119,35154000
10697,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,가을,수트,수트팬츠,수트_수트팬츠_ZB,20.286324786324787,16588170,140,3533019,20860000
10698,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,가을,스웨터,T-에리,스웨터_T-에리_ZB,30.8180731532393,28938800,470,8878469,41830000
10701,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,겨울,수트,블레이져(수트),수트_블레이져(수트)_ZB,0.0,2232000,8,425170,2232000
10702,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,겨울,수트,수트팬츠,수트_수트팬츠_ZB,0.0,1490000,10,269096,1490000
10704,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,54.5079576250308,5844988,134,1950300,13266000
10705,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,44.01600703119817,64026077,435,18465973,112665000
10706,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,45.01697256065011,35686892,457,9659994,63523000
10707,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,61.29657010835921,78406800,2678,19803850,211562000
10708,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,76.14291964680699,51263800,2743,14944568,216697000
10710,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,42.15901304047578,49161105,304,16286427,84816000
10711,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,42.46156983460623,30788556,359,9835160,53491000
10712,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,54.72676054283842,60216482,1610,17602281,145680000
10713,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,58.56733869473544,19659370,506,7646086,45894000
10716,2024-08-04,ZB,1:남성,2024,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,74.06822382290085,16983520,828,6542240,65412000
10718,2024-08-04,ZB,1:남성,2024,02_이월,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,50.63291139240506,195000,5,32568,395000
10719,2024-08-04,ZB,1:남성,2024,02_이월,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,60.93189964157706,109000,1,50972,279000
10720,2024-08-04,ZB,1:남성,2024,02_이월,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,66.44295302013423,200000,4,95527,596000
10721,2024-08-04,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,50.505050505050505,98000,2,29905,198000
10722,2024-08-04,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,50.505050505050505,441000,9,146078,891000
10723,2024-08-04,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,100.0,236000,2,38632,318000
10724,2024-08-04,ZB,1:남성,2024,02_이월,당해년도,봄,자켓,싱글재킷,자켓_싱글재킷_ZB,73.57859531772576,79000,1,29549,299000
10725,2024-08-04,ZB,1:남성,2024,02_이월,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,0.0,0,0,0,0
10727,2024-08-04,ZB,3:남녀공용,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,67.86629386540385,39831267,1567,13515911,123793000
10748,2024-08-11,ZA,1:남성,2024,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,58.70667785912696,3365000,105,984613,8755000
10754,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,가을,니트 셔츠,라운드,니트 셔츠_라운드_ZB,73.74189564680456,3402000,164,839390,12956000
10756,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,가을,수트,블레이져(수트),수트_블레이져(수트)_ZB,20.56661080854629,27954900,126,6417173,35154000
10757,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,가을,수트,수트팬츠,수트_수트팬츠_ZB,20.59966320033434,17058800,144,3630954,21456000
10758,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,가을,스웨터,T-에리,스웨터_T-에리_ZB,30.352303523035232,22873000,369,6970543,32841000
10761,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,겨울,니트 셔츠,라운드,니트 셔츠_라운드_ZB,0.0,0,0,0,0
10762,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,겨울,수트,블레이져(수트),수트_블레이져(수트)_ZB,16.666666666666668,1953000,8,386826,2232000
10763,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,겨울,수트,수트팬츠,수트_수트팬츠_ZB,11.111111111111112,1192000,9,216348,1341000
10767,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,51.63186666863567,5741666,134,1970148,13266000
10768,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,52.18470930201961,53330656,381,16178210,98679000
10769,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,53.63626254283582,30751334,421,8884733,58519000
10770,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,59.40202147537445,66448703,2175,16030229,171825000
10771,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,75.99554402507563,43344900,2300,12527999,181700000
10773,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,47.773140920600014,43388933,302,16182047,84258000
10774,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,44.9693681559256,27772906,335,9182901,49915000
10775,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,54.86122711465647,43050903,1312,13705970,118108000
10776,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,58.26582598799146,14142000,364,5619684,32876000
10779,2024-08-11,ZB,1:남성,2024,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,74.45044625424373,11418450,564,4462769,44556000
10781,2024-08-11,ZB,1:남성,2024,02_이월,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,100.0,0,-1,-7018,-99000
10782,2024-08-11,ZB,1:남성,2024,02_이월,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,60.93189964157706,109000,1,46130,279000
10783,2024-08-11,ZB,1:남성,2024,02_이월,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,66.44295302013423,100000,2,46700,298000
10784,2024-08-11,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,50.505050505050505,245000,5,74763,495000
10785,2024-08-11,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,50.505050505050505,245000,5,78846,495000
10786,2024-08-11,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,0.0,0,0,0,0
10787,2024-08-11,ZB,1:남성,2024,02_이월,당해년도,봄,자켓,싱글재킷,자켓_싱글재킷_ZB,73.57859531772576,158000,2,59097,598000
10788,2024-08-11,ZB,1:남성,2024,02_이월,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,0.0,0,0,0,0
10790,2024-08-11,ZB,3:남녀공용,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,68.31894199608928,39264497,1626,14191345,128454000
10814,2024-08-18,ZA,1:남성,2024,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,58.51167237059067,3626650,111,1043927,9209000
10820,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,가을,니트 셔츠,라운드,니트 셔츠_라운드_ZB,72.2402119517221,1886000,86,440168,6794000
10822,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,가을,수트,블레이져(수트),수트_블레이져(수트)_ZB,20.35333010804709,39288780,177,8972961,49383000
10823,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,가을,수트,수트팬츠,수트_수트팬츠_ZB,20.39625452223877,23485380,198,4985190,29502000
10824,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,가을,스웨터,T-에리,스웨터_T-에리_ZB,33.3039691509873,20063500,338,6384942,30082000
10827,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,겨울,니트 셔츠,라운드,니트 셔츠_라운드_ZB,20.0,1321600,28,162205,1652000
10828,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,겨울,수트,블레이져(수트),수트_블레이져(수트)_ZB,20.65456140350877,26505000,120,5847733,33480000
10829,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,겨울,수트,수트팬츠,수트_수트팬츠_ZB,20.531577324039237,17254200,146,3703006,21754000
10832,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,겨울,조끼,패딩베스트,조끼_패딩베스트_ZB,0.0,0,0,0,0
10835,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,53.12617304956876,5362854,120,1758358,11880000
10836,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,51.40648666513328,61062224,440,18680393,113960000
10837,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,52.63859888687783,35149860,486,10260819,67554000
10838,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,61.01376793109901,89516349,2983,22469186,235657000
10839,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,75.94320298977286,16660100,873,5307509,68967000
10841,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,45.60534216135167,47679339,319,17097013,89001000
10842,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,43.858930816376926,29865279,358,9792856,53342000
10843,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,53.91446598589476,37094979,1058,11417333,95842000
10844,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,58.420923699155,19958300,512,7632856,46428000
10847,2024-08-18,ZB,1:남성,2024,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,75.90408347015519,8643100,454,3570965,35866000
10849,2024-08-18,ZB,1:남성,2024,02_이월,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,59.11658781911947,467450,18,130862,1962000
10850,2024-08-18,ZB,1:남성,2024,02_이월,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,70.24342891278374,3507000,50,2626062,13950000
10851,2024-08-18,ZB,1:남성,2024,02_이월,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,67.18063086607003,3309000,68,1781329,10132000
10852,2024-08-18,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,50.505050505050505,-588000,-12,-179431,-1188000
10853,2024-08-18,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,60.88263588263588,333500,11,171680,1089000
10854,2024-08-18,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,60.83158630328441,-837000,-14,-261959,-2226000
10855,2024-08-18,ZB,1:남성,2024,02_이월,당해년도,봄,자켓,싱글재킷,자켓_싱글재킷_ZB,73.57859531772576,237000,3,88646,897000
10856,2024-08-18,ZB,1:남성,2024,02_이월,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,66.88963210702342,99000,1,42749,299000
10858,2024-08-18,ZB,3:남녀공용,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,66.93670057228805,32204212,1256,10928844,99224000
10886,2024-08-25,ZA,1:남성,2024,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,63.237863870775264,2151000,69,640305,5851000
10892,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,가을,니트 셔츠,라운드,니트 셔츠_라운드_ZB,73.01310176589018,7434000,366,1936445,28914000
10894,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,가을,수트,블레이져(수트),수트_블레이져(수트)_ZB,21.1373680520022,56821140,258,13085010,71982000
10895,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,가을,수트,수트팬츠,수트_수트팬츠_ZB,21.250253085039137,34258140,291,7315298,43359000
10896,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,가을,스웨터,T-에리,스웨터_T-에리_ZB,36.46186947167105,18604600,329,6214928,29281000
10899,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,겨울,니트 셔츠,라운드,니트 셔츠_라운드_ZB,20.83975346687211,2055000,44,254893,2596000
10901,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,겨울,수트,블레이져(수트),수트_블레이져(수트)_ZB,21.130526315789474,15066000,69,3362131,19251000
10902,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,겨울,수트,수트팬츠,수트_수트팬츠_ZB,21.316961561928004,7092600,61,1525837,9089000
10905,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,겨울,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,0.0,0,0,0,0
10906,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,겨울,조끼,패딩베스트,조끼_패딩베스트_ZB,0.0,0,0,0,0
10909,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,44.11683501683502,4792240,99,1453422,9801000
10910,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,49.712145098312405,60728564,431,18290293,111629000
10911,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,50.24851691769114,36069234,480,10152873,66720000
10912,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,62.94144656110931,81231547,2913,21650801,230127000
10913,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,75.79747954048398,42257200,2216,12118984,175064000
10915,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,47.71748273376799,47773200,338,18030382,94302000
10916,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,44.241697371716725,28380170,345,9391469,51405000
10917,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,53.83983603908591,25605706,725,7887214,65555000
10918,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,57.319780314665536,10482000,267,4003109,24043000
10921,2024-08-25,ZB,1:남성,2024,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,75.85163654011515,6999200,367,2899775,28993000
10923,2024-08-25,ZB,1:남성,2024,02_이월,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,73.66864851042067,2665000,115,766711,9785000
10924,2024-08-25,ZB,1:남성,2024,02_이월,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,60.93189964157706,3924000,36,1660687,10044000
10925,2024-08-25,ZB,1:남성,2024,02_이월,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,66.44295302013423,2250000,45,1050748,6705000
10926,2024-08-25,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,69.67106967106967,1171000,39,583151,3861000
10927,2024-08-25,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,70.37037037037038,1615000,55,885117,5445000
10928,2024-08-25,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,76.85534591194968,1060000,30,568897,4770000
10929,2024-08-25,ZB,1:남성,2024,02_이월,당해년도,봄,자켓,싱글재킷,자켓_싱글재킷_ZB,0.0,0,0,0,0
10930,2024-08-25,ZB,1:남성,2024,02_이월,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,0.0,0,0,0,0
10932,2024-08-25,ZB,3:남녀공용,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,68.84012998631616,25477533,1048,9129237,82792000
10961,2024-09-01,ZA,1:남성,2024,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,65.1819353876316,2461450,103,958478,8777000
10967,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,가을,니트 셔츠,라운드,니트 셔츠_라운드_ZB,76.69566638563846,5920800,277,1463509,21883000
10969,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,가을,수트,블레이져(수트),수트_블레이져(수트)_ZB,21.54139117427076,63600840,290,14743806,80910000
10970,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,가을,수트,수트팬츠,수트_수트팬츠_ZB,21.661279461279463,36211470,310,7807992,46190000
10971,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,가을,스웨터,T-에리,스웨터_T-에리_ZB,27.146406188244598,12903100,199,3759182,17711000
10974,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,겨울,니트 셔츠,라운드,니트 셔츠_라운드_ZB,20.75,1828500,32,216783,2288000
10976,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,겨울,수트,블레이져(수트),수트_블레이져(수트)_ZB,20.577980665950594,42620040,192,9748625,53568000
10977,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,겨울,수트,수트팬츠,수트_수트팬츠_ZB,20.72177146720757,23200790,196,5090954,29204000
10980,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,겨울,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,20.0,1195200,6,175401,1494000
10981,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,겨울,조끼,패딩베스트,조끼_패딩베스트_ZB,20.0,697600,8,120800,872000
10984,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,36.26018237720555,10190953,168,2606222,16632000
10985,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,51.56383066045535,66398264,482,20464425,124838000
10986,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,52.35572012376738,39200597,541,11428293,75199000
10987,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,64.80890594436276,90007775,3268,24839129,258172000
10988,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,77.06702588599474,20290900,1138,6431592,89902000
10990,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,70.19054051062629,42707460,493,26364135,137547000
10991,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,62.16097275016876,32803630,549,14973827,81801000
10992,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,56.718130014192695,24234960,706,7807686,63894000
10993,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,66.30864413968038,10641870,337,5054745,30503000
10996,2024-09-01,ZB,1:남성,2024,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,76.17014250106475,10416540,553,4351779,43687000
10998,2024-09-01,ZB,1:남성,2024,02_이월,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,74.96831195834733,3386000,154,1038897,13586000
10999,2024-09-01,ZB,1:남성,2024,02_이월,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,60.93189964157706,1417000,13,657793,3627000
11000,2024-09-01,ZB,1:남성,2024,02_이월,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,83.2214765100671,750000,14,358800,2086000
11001,2024-09-01,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,70.70707070707071,3103000,107,1599927,10593000
11002,2024-09-01,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,70.70707070707071,4872000,168,2709189,16632000
11003,2024-09-01,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,75.59629761480954,2085000,54,1028246,8586000
11004,2024-09-01,ZB,1:남성,2024,02_이월,당해년도,봄,자켓,싱글재킷,자켓_싱글재킷_ZB,68.60367892976589,751000,8,236390,2392000
11005,2024-09-01,ZB,1:남성,2024,02_이월,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,56.8561872909699,129000,1,42749,299000
11007,2024-09-01,ZB,3:남녀공용,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,73.08744534729482,19495979,905,7834047,71495000
11040,2024-09-08,ZA,1:남성,2024,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,65.09030406801458,2195350,88,817440,7732000
11046,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,가을,니트 셔츠,라운드,니트 셔츠_라운드_ZB,75.9493670886076,1767000,93,581251,7347000
11048,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,가을,수트,블레이져(수트),수트_블레이져(수트)_ZB,22.21092378511733,83164320,383,19309810,106857000
11049,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,가을,수트,수트팬츠,수트_수트팬츠_ZB,22.097085267814347,46547600,401,10083441,59749000
11050,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,가을,스웨터,T-에리,스웨터_T-에리_ZB,38.37110391671428,9708400,177,3343594,15753000
11053,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,겨울,니트 셔츠,라운드,니트 셔츠_라운드_ZB,20.832559510396,4784180,74,616816,6026000
11055,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,겨울,수트,블레이져(수트),수트_블레이져(수트)_ZB,22.324690015866484,57619080,265,13062623,73935000
11056,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,겨울,수트,수트팬츠,수트_수트팬츠_ZB,22.790341290919912,32830660,284,7140076,42316000
11057,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,겨울,스웨터,T-에리,스웨터_T-에리_ZB,20.40963855421687,6539940,83,1263276,8217000
11060,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,겨울,스웨터,라운드,스웨터_라운드_ZB,20.29486787062545,7811900,99,1600746,9801000
11063,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,겨울,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,10.0,-448200,-2,-69384,-498000
11064,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,겨울,조끼,패딩베스트,조끼_패딩베스트_ZB,20.363636363636363,2345680,17,406663,2953000
11067,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,41.116390102439006,7949360,140,2242002,13860000
11068,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,51.32938708882429,55631020,404,17164540,104636000
11069,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,52.129282019782224,32364178,451,9500510,62689000
11070,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,61.72011926430898,83813200,2883,22035450,227757000
11071,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,75.25019737460177,18670300,955,5304703,75445000
11073,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,67.88798958168667,32698410,370,19769040,103230000
11074,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,59.4772644098393,22761810,383,10421184,57067000
11075,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,59.736107590886576,15890865,512,5786444,46148000
11076,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,67.87323084165394,7633300,252,3738454,22948000
11079,2024-09-08,ZB,1:남성,2024,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,75.8798163861455,3240000,170,1338256,13430000
11081,2024-09-08,ZB,1:남성,2024,02_이월,당해년도,봄,니트 셔츠,라운드,니트 셔츠_라운드_ZB,70.86133986382306,3743000,147,974135,12273000
11082,2024-09-08,ZB,1:남성,2024,02_이월,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,67.19168054924529,6499000,71,3619005,19809000
11083,2024-09-08,ZB,1:남성,2024,02_이월,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,72.45317038966243,2750000,67,1706937,9983000
11084,2024-09-08,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,T-에리,스웨터_T-에리_ZB,70.70707070707071,3219000,111,1659738,10989000
11085,2024-09-08,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,70.70707070707071,6496000,224,3590483,22176000
11086,2024-09-08,ZB,1:남성,2024,02_이월,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,76.37017070979336,2630000,70,1333597,11130000
