,주차,카테고리,판매액,판매수량,매출원가,판매택가,실판매가,택가,할인율
7910,2022-09-18,코트_싱글코트_ZA,0,0,0,0,0.0,0.0,0.0
7911,2022-09-18,팬츠_팬츠(일반)_ZA,25971293,264,4807057,36696000,98376.10984848485,139000.0,0.292258202528886
7914,2022-09-18,수트_블레이져(수트)_ZA,7910700,31,1570335,9889000,255183.87096774194,319000.0,0.2000505612296491
7915,2022-09-18,수트_수트팬츠_ZA,6487200,45,1136470,8055000,144160.0,179000.0,0.19463687150837988
7916,2022-09-18,스웨터_T-에리_ZA,1364100,42,309372,4195800,32478.571428571428,99900.0,0.674889174889175
7917,2022-09-18,스웨터_라운드_ZA,913700,26,293241,2597400,35142.307692307695,99900.0,0.6482251482251482
7918,2022-09-18,우븐 셔츠_캐쥬얼셔츠_ZA,9103200,264,2295750,26373600,34481.818181818184,99900.0,0.6548366548366548
7919,2022-09-18,자켓_싱글재킷_ZA,15953909,139,4125996,36001000,114776.32374100719,259000.0,0.5568481708841422
7920,2022-09-18,팬츠_반바지_ZA,-150400,1,11033,79900,-150400.0,79900.0,2.8823529411764706
7921,2022-09-18,팬츠_팬츠(일반)_ZA,9150623,181,2729771,24416100,50555.92817679558,134895.58011049725,0.6252217594128464
7922,2022-09-18,가죽&FUR_가죽점퍼_ZA,6982200,18,3409500,17982000,387900.0,999000.0,0.6117117117117117
7923,2022-09-18,니트 셔츠_오픈형티(맨투맨 등)_ZA,16570845,373,4487170,48452700,44425.85790884718,129900.0,0.6579995542044096
7924,2022-09-18,우븐 셔츠_캐쥬얼셔츠_ZA,3659500,66,914372,8573400,55446.969696969696,129900.0,0.5731565073366459
7925,2022-09-18,팬츠_니트팬츠_ZA,988100,35,313692,3146500,28231.428571428572,89900.0,0.6859685364690926
7926,2022-09-18,스웨터_T-에리_ZA,0,0,0,0,0.0,0.0,0.0
7927,2022-09-18,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0
7928,2022-09-18,스웨터_오픈형(CARDIGAN)_ZA,9095536,72,1296576,14392800,126326.88888888889,199900.0,0.36804958034572843
7929,2022-09-18,우븐 셔츠_캐쥬얼셔츠_ZA,6067950,93,1293072,9290700,65246.77419354839,99900.0,0.34687913720171787
7930,2022-09-18,스웨터_VEST_ZA,802300,24,202468,2397600,33429.166666666664,99900.0,0.6653737070403738
7931,2022-09-18,스웨터_오픈형(CARDIGAN)_ZA,2251700,41,597836,8195900,54919.51219512195,199900.0,0.7252650715601703
7932,2022-09-18,수트_블레이져(수트)_ZB,184580074,937,41577342,242683000,196990.47385272145,259000.0,0.23941901987366235
7933,2022-09-18,수트_수트팬츠_ZB,104585444,990,22327579,137610000,105641.86262626262,139000.0,0.2399865998110603
7934,2022-09-18,스웨터_오픈형(CARDIGAN)_ZB,14565650,124,2974794,24787600,117464.91935483871,199900.0,0.4123815940228178
7935,2022-09-18,우븐 셔츠_캐쥬얼셔츠_ZB,20634108,470,3969150,42253000,43902.35744680851,89900.0,0.5116534210588597
7936,2022-09-18,사파리_패딩사파리_ZB,1634500,8,370160,3992000,204312.5,499000.0,0.5905561122244489
7937,2022-09-18,수트_블레이져(수트)_ZB,141557455,721,34618111,186739000,196334.88904299584,259000.0,0.24195023535522842
7938,2022-09-18,수트_수트팬츠_ZB,86615639,827,20159972,114953000,104734.75090689238,139000.0,0.24651258340365192
7939,2022-09-18,스웨터_라운드_ZB,-16448100,-256,-3027570,-25574400,64250.390625,99900.0,0.3568529466966967
7940,2022-09-18,점퍼_패딩점퍼_ZB,0,0,0,0,0.0,0.0,0.0
7941,2022-09-18,코트_싱글코트_ZB,0,0,0,0,0.0,0.0,0.0
7942,2022-09-18,팬츠_팬츠(일반)_ZB,0,0,0,0,0.0,0.0,0.0
7943,2022-09-18,니트 셔츠_라운드_ZB,45439747,2822,18963895,150867800,16101.965627214742,53461.30403968816,0.6988108330604675
7944,2022-09-18,데님_데님팬츠_ZB,23255245,458,6151657,45754200,50775.64410480349,99900.0,0.4917352942462113
7947,2022-09-18,수트_블레이져(수트)_ZB,82274030,506,20391282,120934000,162596.89723320157,239000.0,0.31967825425438673
7948,2022-09-18,수트_수트팬츠_ZB,50485473,571,11373990,73659000,88415.88966725043,129000.0,0.314605506455423
7949,2022-09-18,우븐 셔츠_드레스셔츠_ZB,31448473,983,6571257,68711700,31992.342828077315,69900.0,0.5423126920160612
7950,2022-09-18,자켓_싱글재킷_ZB,7161450,53,1552668,12667000,135121.69811320756,239000.0,0.4346372463882529
7951,2022-09-18,팬츠_니트팬츠_ZB,4566240,240,1513798,15576000,19026.0,64900.0,0.7068412942989214
7952,2022-09-18,팬츠_팬츠(일반)_ZB,140338993,2809,35138776,280619100,49960.481666073334,99900.0,0.4998950784176843
7953,2022-09-18,니트 셔츠_라운드_ZB,32102492,3075,16050948,153442500,10439.834796747968,49900.0,0.790784873812666
7954,2022-09-18,니트 셔츠_티에리_ZB,4121322,174,1705896,15642600,23685.758620689656,89900.0,0.7365321621725289
7955,2022-09-18,수트_블레이져(수트)_ZB,13471300,73,3110727,17447000,184538.35616438356,239000.0,0.22787298675990145
7956,2022-09-18,수트_수트팬츠_ZB,7777750,76,1529618,9804000,102338.81578947368,129000.0,0.2066758465932273
7957,2022-09-18,스웨터_T-에리_ZB,11559077,601,4471743,54029900,19233.073211314477,89900.0,0.7860614770710291
7958,2022-09-18,스웨터_라운드_ZB,5827172,237,2527246,21306300,24587.223628691983,89900.0,0.7265047427286765
7961,2022-09-18,우븐 셔츠_드레스셔츠_ZB,46916752,2301,14693018,160839900,20389.722729248155,69900.0,0.708301534631643
7962,2022-09-18,우븐 셔츠_캐쥬얼셔츠_ZB,33756300,1366,10626363,122803400,24711.786237188873,89900.0,0.7251191742248179
7963,2022-09-18,자켓_싱글재킷_ZB,7268000,93,2198555,22227000,78150.5376344086,239000.0,0.6730103027849013
7964,2022-09-18,점퍼_점퍼_ZB,56128417,930,21608028,231570000,60353.136559139784,249000.0,0.757617925465302
7965,2022-09-18,팬츠_반바지_ZB,1138600,84,539062,6711600,13554.761904761905,79900.0,0.8303534179629298
7966,2022-09-18,팬츠_팬츠(일반)_ZB,33278459,1155,10924187,115384500,28812.518614718614,99900.0,0.7115864002530669
7967,2022-09-18,수트_블레이져(수트)_ZB,4980700,28,1188021,6692000,177882.14285714287,239000.0,0.2557232516437537
7968,2022-09-18,수트_수트팬츠_ZB,2704180,23,495790,2967000,117573.04347826086,129000.0,0.08858105830805531
7969,2022-09-18,스웨터_T-에리_ZB,25495045,718,7897230,71728200,35508.41922005571,99900.0,0.6445603681676105
7970,2022-09-18,스웨터_라운드_ZB,40791530,1172,13115049,110032800,34805.059726962456,93884.64163822525,0.6292784515162752
7971,2022-09-18,스웨터_오픈형(CARDIGAN)_ZB,21372900,446,6906741,71315400,47921.30044843049,159900.0,0.7003045625489025
7972,2022-09-18,우븐 셔츠_캐쥬얼셔츠_ZB,3947055,112,872415,7828800,35241.5625,69900.0,0.4958288626609442
7973,2022-09-18,점퍼_패딩점퍼_ZB,17434200,223,5245372,55527000,78180.26905829596,249000.0,0.6860230158301367
7974,2022-09-18,코트_싱글코트_ZB,41322000,486,13694307,137014000,85024.69135802469,281921.8106995885,0.6984103814208767
7976,2022-09-18,니트 셔츠_라운드_ZB,15709000,348,4488447,31285200,45140.80459770115,89900.0,0.49787759068185594
7977,2022-09-18,우븐 셔츠_캐쥬얼셔츠_ZB,16993401,385,2816374,34611500,44138.70389610389,89900.0,0.5090244282969534
7978,2022-09-18,팬츠_니트팬츠_ZB,3668950,87,929540,7821300,42171.83908045977,89900.0,0.5309027910961093
7979,2022-09-18,니트 셔츠_라운드_ZB,1058000,22,238473,1977800,48090.90909090909,89900.0,0.4650621903124684
7980,2022-09-18,니트 셔츠_후드티_ZB,2909000,51,787129,5094900,57039.21568627451,99900.0,0.4290368800172722
7981,2022-09-18,팬츠_니트팬츠_ZB,39000,1,10439,89900,39000.0,89900.0,0.5661846496106785
7982,2022-09-18,니트 셔츠_라운드_ZB,39882502,3601,20600781,200809900,11075.39627881144,55765.037489586226,0.8013917540918053
7983,2022-09-18,팬츠_니트팬츠_ZB,2895700,134,904753,9366600,21609.701492537315,69900.0,0.6908483334400957
7984,2022-09-18,니트 셔츠_라운드_ZB,17863000,753,7072473,52634700,23722.443559096944,69900.0,0.6606231250486846
7985,2022-09-18,니트 셔츠_후드티_ZB,11019800,391,4665891,35150900,28183.631713554987,89900.0,0.6865002034087321
7986,2022-09-18,팬츠_니트팬츠_ZB,5944960,236,1985272,16496400,25190.508474576272,69900.0,0.6396207657428287
7987,2022-09-18,수트_블레이져(수트)_ZC,70476160,358,17647195,92722000,196860.78212290502,259000.0,0.2399197601432239
7988,2022-09-18,수트_수트팬츠_ZC,35912068,341,8530100,47399000,105313.98240469208,139000.0,0.24234545032595622
7989,2022-09-18,수트_블레이져(수트)_ZC,29189827,176,7053068,42064000,165851.28977272726,239000.0,0.30606154906808675
7990,2022-09-18,수트_수트팬츠_ZC,14347100,162,3309396,20898000,88562.34567901235,129000.0,0.31347018853478803
7991,2022-09-18,수트_블레이져(수트)_ZC,3387400,17,843738,4623000,199258.82352941178,271941.17647058825,0.2672723339822626
7992,2022-09-18,수트_수트팬츠_ZC,1931200,15,375317,2385000,128746.66666666667,159000.0,0.190272536687631
7993,2022-09-18,수트_블레이져(수트)_ZC,1888100,10,445795,2390000,188810.0,239000.0,0.21
7994,2022-09-18,수트_수트팬츠_ZC,915900,9,194399,1161000,101766.66666666667,129000.0,0.21111111111111108
8051,2022-09-25,점퍼_점퍼_ZA,20879580,171,5465877,44289000,122102.80701754386,259000.0,0.5285605906658537
8052,2022-09-25,팬츠_팬츠(일반)_ZA,14546359,278,4194759,38642000,52325.032374100716,139000.0,0.6235609181719373
8053,2022-09-25,수트_블레이져(수트)_ZA,58688870,202,12322884,76468000,290538.9603960396,378554.45544554456,0.2325041847570226
8054,2022-09-25,수트_수트팬츠_ZA,35406344,220,6992136,46200000,160937.92727272728,210000.0,0.23362891774891772
8055,2022-09-25,우븐 셔츠_캐쥬얼셔츠_ZA,11420000,250,2055000,24975000,45680.0,99900.0,0.5427427427427427
8056,2022-09-25,자켓_싱글재킷_ZA,45958820,204,7830478,61196000,225288.33333333334,299980.39215686277,0.24898980325511474
8057,2022-09-25,코트_싱글코트_ZA,0,0,0,0,0.0,0.0,0.0
8058,2022-09-25,팬츠_팬츠(일반)_ZA,23664120,237,4293659,32943000,99848.60759493671,139000.0,0.2816646935616064
8061,2022-09-25,수트_블레이져(수트)_ZA,6635200,30,1525630,9570000,221173.33333333334,319000.0,0.30666666666666664
8062,2022-09-25,수트_수트팬츠_ZA,4722500,39,985397,6981000,121089.7435897436,179000.0,0.3235209855321587
8063,2022-09-25,스웨터_T-에리_ZA,-281300,7,48368,699300,-40185.71428571428,99900.0,1.4022594022594024
8064,2022-09-25,스웨터_라운드_ZA,623800,18,200111,1798200,34655.555555555555,99900.0,0.6530975419864309
8065,2022-09-25,우븐 셔츠_캐쥬얼셔츠_ZA,2564500,90,765303,8991000,28494.444444444445,99900.0,0.7147703258814371
8066,2022-09-25,자켓_싱글재킷_ZA,9444454,82,2365353,21238000,115176.26829268293,259000.0,0.5553039834259346
8067,2022-09-25,팬츠_반바지_ZA,347600,14,154467,1118600,24828.571428571428,79900.0,0.6892544251743251
8068,2022-09-25,팬츠_팬츠(일반)_ZA,3107158,92,1340552,12240600,33773.45652173913,133050.0,0.7461596653758802
8069,2022-09-25,가죽&FUR_가죽점퍼_ZA,7281800,19,3581500,18981000,383252.63157894736,999000.0,0.6163637321532058
8070,2022-09-25,니트 셔츠_오픈형티(맨투맨 등)_ZA,11893500,237,2851093,30786300,50183.54430379747,129900.0,0.6136755634811588
8071,2022-09-25,우븐 셔츠_캐쥬얼셔츠_ZA,3169300,57,789685,7404300,55601.754385964916,129900.0,0.571964939292033
8072,2022-09-25,팬츠_니트팬츠_ZA,960900,27,241991,2427300,35588.88888888889,89900.0,0.6041280435051292
8073,2022-09-25,스웨터_T-에리_ZA,20552000,208,2785212,33259200,98807.69230769231,159900.0,0.38206571414826573
8074,2022-09-25,스웨터_라운드_ZA,0,0,0,0,0.0,0.0,0.0
8075,2022-09-25,스웨터_오픈형(CARDIGAN)_ZA,5547000,43,774344,8595700,129000.0,199900.0,0.35467733866933465
8076,2022-09-25,우븐 셔츠_캐쥬얼셔츠_ZA,13193000,197,2634091,23310300,66969.54314720813,118326.39593908629,0.4340270180992951
8077,2022-09-25,스웨터_VEST_ZA,723500,21,177159,2097900,34452.380952380954,99900.0,0.6551313217979885
8078,2022-09-25,스웨터_오픈형(CARDIGAN)_ZA,1713000,27,395176,5397300,63444.444444444445,199900.0,0.6826190873214385
8079,2022-09-25,수트_블레이져(수트)_ZB,126162396,634,28060386,164206000,198994.31545741323,259000.0,0.2316821797011072
8080,2022-09-25,수트_수트팬츠_ZB,70832410,665,14964666,92435000,106514.9022556391,139000.0,0.23370573916806403
8081,2022-09-25,스웨터_오픈형(CARDIGAN)_ZB,14812950,118,2830923,23588200,125533.47457627118,199900.0,0.3720186364368625
8082,2022-09-25,우븐 셔츠_캐쥬얼셔츠_ZB,23622304,594,5016330,53400600,39768.18855218855,89900.0,0.5576397268944544
8083,2022-09-25,니트 셔츠_라운드_ZB,0,0,0,0,0.0,0.0,0.0
8084,2022-09-25,사파리_패딩사파리_ZB,4785000,22,792701,10218000,217500.0,464454.54545454547,0.5317087492660012
8085,2022-09-25,수트_블레이져(수트)_ZB,190586902,951,46440993,246309000,200406.8370136698,259000.0,0.22622842851864938
8086,2022-09-25,수트_수트팬츠_ZB,110871418,1035,25752073,143865000,107122.14299516908,139000.0,0.22933710075417926
8087,2022-09-25,스웨터_T-에리_ZB,49423000,717,8952857,85968300,68930.2649930265,119900.0,0.4251020434276355
8088,2022-09-25,스웨터_라운드_ZB,10344412,231,2815009,23076900,44781.00432900433,99900.0,0.5517416984083651
8089,2022-09-25,점퍼_패딩점퍼_ZB,0,0,0,0,0.0,0.0,0.0
8090,2022-09-25,코트_싱글코트_ZB,66730070,247,15541200,98553000,270162.22672064777,399000.0,0.3229016874169229
8091,2022-09-25,팬츠_팬츠(일반)_ZB,0,0,0,0,0.0,0.0,0.0
8092,2022-09-25,니트 셔츠_라운드_ZB,28621148,1376,9334550,85952400,20800.252906976744,62465.40697674418,0.6670116483076679
8093,2022-09-25,데님_데님팬츠_ZB,18002100,386,5016770,38561400,46637.56476683938,99900.0,0.5331575098414476
8096,2022-09-25,수트_블레이져(수트)_ZB,65929526,411,16591278,98229000,160412.4720194647,239000.0,0.3288181087051686
8097,2022-09-25,수트_수트팬츠_ZB,39987847,461,9195616,59469000,86741.53362255965,129000.0,0.32758501067783213
8098,2022-09-25,우븐 셔츠_드레스셔츠_ZB,26793634,881,5783213,61581900,30412.751418842225,69900.0,0.5649105662540455
8099,2022-09-25,자켓_싱글재킷_ZB,7050000,53,1552668,12667000,133018.8679245283,239000.0,0.44343569906055097
8100,2022-09-25,팬츠_니트팬츠_ZB,4018700,215,1401576,14228500,18691.627906976744,66179.06976744186,0.7175598271075657
8101,2022-09-25,팬츠_팬츠(일반)_ZB,87584984,1843,22226914,184115700,47523.051546391755,99900.0,0.5242937783143968
8102,2022-09-25,니트 셔츠_라운드_ZB,-17594000,-1663,-8039247,-82983700,10579.675285628382,49900.0,0.787982459205844
8103,2022-09-25,니트 셔츠_티에리_ZB,2407730,132,1294128,11866800,18240.378787878788,89900.0,0.7971036842282672
8104,2022-09-25,수트_블레이져(수트)_ZB,7281200,40,1746270,9560000,182030.0,239000.0,0.2383682008368201
8105,2022-09-25,수트_수트팬츠_ZB,5359000,53,1129371,6837000,101113.2075471698,129000.0,0.21617668568085424
8106,2022-09-25,스웨터_T-에리_ZB,5047709,167,1508404,15013300,30225.80239520958,89900.0,0.6637841780288144
8107,2022-09-25,스웨터_라운드_ZB,-513100,-3,-26950,-269700,171033.33333333334,89900.0,-0.9024842417500928
8110,2022-09-25,우븐 셔츠_드레스셔츠_ZB,39945888,1967,12656979,137493300,20308.026436197255,69900.0,0.7094702941888805
8111,2022-09-25,우븐 셔츠_캐쥬얼셔츠_ZB,14575300,790,6045016,71021000,18449.74683544304,89900.0,0.7947747849227692
8112,2022-09-25,자켓_싱글재킷_ZB,3905000,55,1304628,13145000,71000.0,239000.0,0.702928870292887
8113,2022-09-25,점퍼_점퍼_ZB,35159159,602,14028642,149898000,58403.91860465116,249000.0,0.7654461100214812
8114,2022-09-25,팬츠_반바지_ZB,4349000,223,1346532,17817700,19502.242152466366,79900.0,0.7559168691806463
8115,2022-09-25,팬츠_팬츠(일반)_ZB,14274350,468,4700608,46753200,30500.747863247863,99900.0,0.6946872085760974
8116,2022-09-25,수트_블레이져(수트)_ZB,3115039,17,712710,4063000,183237.58823529413,239000.0,0.23331553039625888
8117,2022-09-25,수트_수트팬츠_ZB,31445,1,29828,129000,31445.0,129000.0,0.7562403100775194
8118,2022-09-25,스웨터_T-에리_ZB,16760000,429,4718575,42857100,39067.59906759907,99900.0,0.6089329422662756
8119,2022-09-25,스웨터_라운드_ZB,33430302,900,10187352,85060000,37144.78,94511.11111111111,0.6069797554667293
8120,2022-09-25,스웨터_오픈형(CARDIGAN)_ZB,10126100,200,3144302,31980000,50630.5,159900.0,0.6833614759224516
8121,2022-09-25,우븐 셔츠_캐쥬얼셔츠_ZB,4128050,121,942725,8457900,34116.115702479336,69900.0,0.5119296752148879
8122,2022-09-25,점퍼_패딩점퍼_ZB,17491900,258,6068636,64242000,67798.06201550388,249000.0,0.7277186264437595
8123,2022-09-25,코트_싱글코트_ZB,35287000,413,11568487,115477000,85440.67796610169,279605.3268765133,0.6944239978523863
8125,2022-09-25,니트 셔츠_라운드_ZB,6149400,203,2618261,18249700,30292.610837438424,89900.0,0.6630410362910075
8126,2022-09-25,우븐 셔츠_캐쥬얼셔츠_ZB,18007950,459,3357703,41264100,39233.006535947716,89900.0,0.5635928082764436
8127,2022-09-25,팬츠_니트팬츠_ZB,4678900,123,1314178,11057700,38039.83739837398,89900.0,0.5768649900069636
8128,2022-09-25,니트 셔츠_라운드_ZB,797950,18,195114,1618200,44330.555555555555,89900.0,0.5068903720182919
8129,2022-09-25,니트 셔츠_후드티_ZB,1413850,29,447583,2897100,48753.44827586207,99900.0,0.5119774947361154
8130,2022-09-25,팬츠_니트팬츠_ZB,934950,21,219209,1887900,44521.42857142857,89900.0,0.5047672016526299
8131,2022-09-25,니트 셔츠_라운드_ZB,16009500,1161,5754086,61733900,13789.405684754522,53173.04048234281,0.7406692271183256
8132,2022-09-25,팬츠_니트팬츠_ZB,484100,27,182301,1887300,17929.62962962963,69900.0,0.7434959995761139
8133,2022-09-25,니트 셔츠_라운드_ZB,15535100,617,5795086,43128300,25178.44408427877,69900.0,0.6397933607399318
8134,2022-09-25,니트 셔츠_후드티_ZB,8480800,294,3508544,26430600,28846.25850340136,89900.0,0.6791294938442562
8135,2022-09-25,팬츠_니트팬츠_ZB,3968000,158,1324816,11044200,25113.92405063291,69900.0,0.6407163941254234
8136,2022-09-25,수트_블레이져(수트)_ZC,58881954,294,14492389,76146000,200278.75510204083,259000.0,0.22672295327397363
8137,2022-09-25,수트_수트팬츠_ZC,29327469,271,6779053,37669000,108219.44280442805,139000.0,0.22144285752210036
8138,2022-09-25,수트_블레이져(수트)_ZC,18627924,116,4648318,27724000,160585.55172413794,239000.0,0.328093925840427
8139,2022-09-25,수트_수트팬츠_ZC,10046821,116,2372227,14964000,86610.52586206897,129000.0,0.32860057471264364
8140,2022-09-25,수트_블레이져(수트)_ZC,1609500,8,379521,1992000,201187.5,249000.0,0.19201807228915663
8141,2022-09-25,수트_수트팬츠_ZC,1476100,15,351265,2035000,98406.66666666667,135666.66666666666,0.27464373464373454
8142,2022-09-25,수트_블레이져(수트)_ZC,1487508,8,349914,1912000,185938.5,239000.0,0.22201464435146442
8143,2022-09-25,수트_수트팬츠_ZC,903000,9,190004,1161000,100333.33333333333,129000.0,0.22222222222222227
8205,2022-10-02,점퍼_점퍼_ZA,22628532,193,6169089,49987000,117246.2797927461,259000.0,0.5473116610318682
8206,2022-10-02,팬츠_팬츠(일반)_ZA,15511220,303,4573737,42117000,51192.14521452145,139000.0,0.63171118550704
8207,2022-10-02,수트_블레이져(수트)_ZA,61429550,218,13556199,83752000,281786.9266055046,384183.4862385321,0.2665303515139937
8208,2022-10-02,수트_수트팬츠_ZA,36271165,236,7639993,49704000,153691.37711864407,210610.16949152542,0.2702566191855786
8209,2022-10-02,우븐 셔츠_캐쥬얼셔츠_ZA,8854095,199,1635780,19880100,44492.93969849246,99900.0,0.5546252282433187
